0,7630ee924e6c-Hudep2_ATAC,35787a79304d-Hudep2_D3_merged_CTCF.all,44c76ccadce7-Hudep2_BCL11A,b0983cdb936b-Hudep2_D0_GATA1.all,38099f37f895-HUDEP2_LRF_CHIP,f953767675a6-Hudep2_D3_merged_GATA1.all,3e5c21726168-Hudep2_D3_merged_KLF1.all,b775685959b2-Hudep2_D3_merged_LDB1.all,eeb28b893ba0-Hudep2_D3_merged_TAL1.all
chr19:13243521-13243522,663.17,12.1613,44.133,19.539,35.3245,28.2004,31.2819,11.2996,9.12234
chr19:13243524-13243525,664.112,12.1613,44.2394,19.5124,35.2606,28.3812,31.2819,11.2571,9.07979
chr19:13264517-13264518,293.051,51.977,7.00709,11.8493,79.2819,10.6028,38.1152,20.8156,11.5957
chr19:13264535-13264536,290.285,51.2642,6.75177,11.8546,79.1649,10.7199,36.9184,21.0124,11.3511
chr19:13264537-13264538,289.512,51.093999999999994,6.719860000000001,11.8652,79.1259,10.7234,36.7908,21.0195,11.3227
chr19:13273775-13273776,1387.63,27.25,31.8475,16.3457,107.81200000000001,19.1277,91.42200000000001,24.0035,17.3564
chr19:13273839-13273840,1654.47,27.8706,40.1259,17.2801,131.25,20.7979,105.131,23.1862,20.3014
chr19:13273841-13273842,1656.45,27.906,40.2358,17.2943,132.119,20.7979,105.404,23.1507,20.383
chr19:13273859-13273860,1674.25,28.2252,41.2252,17.422,139.938,20.7979,107.86200000000001,22.8316,21.116999999999997
chr19:13273872-13273873,1683.21,28.4557,41.8298,17.5035,145.333,20.7872,109.431,22.6152,21.6152
chr19:13273927-13273928,1475.56,29.539,37.3032,17.3209,170.704,19.8617,108.04299999999999,21.7145,22.6986
chr19:13273928-13273929,1470.87,29.5514,37.1862,17.3138,171.05,19.8387,107.96600000000001,21.7004,22.7039
chr19:13283350-13283351,241.298,10.5833,6.1471599999999995,18.1791,38.9539,18.2677,13.7518,6.45567,4.75709
chr19:13305557-13305558,113.48200000000001,139.91299999999998,1.93085,11.7234,25.2642,7.87057,14.4574,10.9238,10.6259
chr19:13305595-13305596,106.93299999999999,130.90200000000002,1.9432599999999998,11.8457,24.289,7.39716,14.6738,12.078,9.91312
chr19:13305596-13305597,106.62799999999999,130.498,1.93972,11.8351,24.2606,7.37057,14.6791,12.1117,9.879430000000001
chr19:13323773-13323774,206.574,56.7589,0.48936199999999996,5.5,25.7323,3.73936,11.2855,7.40603,4.8528400000000005
chr19:13323782-13323783,213.553,58.8174,0.574468,5.53723,26.2589,3.85638,11.594000000000001,7.50177,5.18794
chr19:13323850-13323851,233.828,71.1826,1.65603,5.60993,30.0443,4.51773,14.0993,8.30674,7.904260000000001
chr19:13323853-13323854,232.918,71.4379,1.71986,5.61525,30.171999999999997,4.52837,14.1897,8.33333,8.010639999999999
chr19:13323856-13323857,232.00900000000001,71.6933,1.7836900000000002,5.62057,30.2996,4.53901,14.2801,8.35993,8.11702
chr19:13323859-13323860,231.09900000000002,71.9486,1.84752,5.62589,30.4273,4.54965,14.3706,8.386519999999999,8.2234
chr19:13323868-13323869,228.37099999999998,72.7145,2.0390099999999998,5.64184,30.8103,4.58156,14.6418,8.46631,8.54255
chr19:13323889-13323890,209.93599999999998,71.4716,2.4184400000000004,5.73227,30.8865,4.53546,14.883,8.58511,8.7766
chr19:13323890-13323891,208.704,71.3511,2.43617,5.73936,30.8777,4.53014,14.8883,8.59043,8.78014
chr19:13345585-13345586,65.3457,35.5089,0.0,2.9716299999999998,17.0993,2.88298,8.67199,6.6276600000000006,2.0531900000000003
chr19:13352742-13352743,53.8972,14.1684,0.930851,1.8315599999999999,17.0355,1.16135,7.005319999999999,5.68794,5.1028400000000005
chr19:13352744-13352745,53.6844,14.1223,0.9450350000000001,1.85284,17.0709,1.16135,7.012410000000001,5.65603,5.0602800000000006
chr19:13352752-13352753,52.8333,13.9379,1.00177,1.9379400000000002,17.2128,1.16135,7.040780000000001,5.52837,4.89007
chr19:13373356-13373357,72.8901,89.6915,2.89362,16.1915,30.1454,21.6755,9.50532,13.5461,4.34397
chr19:13373405-13373406,104.18799999999999,98.2837,4.3989400000000005,17.2021,31.6011,28.4113,10.1241,13.9238,5.69681
chr19:13373455-13373456,118.95,95.0638,5.74113,17.4858,32.8103,32.766,10.6436,13.9663,7.812060000000001
chr19:13373457-13373458,119.213,94.727,5.790780000000001,17.4823,32.8387,32.8972,10.6578,13.9557,7.900710000000001
chr19:13388126-13388127,244.713,132.761,2.77128,14.672,57.5177,10.6879,43.9539,15.6312,12.7766
chr19:13388931-13388932,106.713,99.7695,1.6453900000000001,10.5993,30.9362,5.847519999999999,16.3227,9.99113,4.02837
chr19:13389014-13389015,129.135,109.75,2.82979,12.6011,30.3351,5.07092,19.7535,11.6454,3.1773
chr19:13389015-13389016,129.165,109.72200000000001,2.8475200000000003,12.6206,30.3032,5.0549599999999995,19.7961,11.655999999999999,3.17199
chr19:13389035-13389036,124.459,106.46799999999999,3.15426,12.8032,29.4947,4.77837,20.2748,11.5443,3.1773
chr19:13477460-13477461,14.8067,49.3121,1.10638,6.3422,15.7748,2.19149,6.097519999999999,9.07979,3.9911300000000005
chr19:13477462-13477463,14.9911,49.7411,1.10284,6.37057,15.828,2.1773,6.13298,9.10106,4.03014
chr19:13477463-13477464,15.0833,49.9557,1.10106,6.38475,15.8546,2.17021,6.15071,9.1117,4.04965
chr19:13477489-13477490,17.1188,53.8262,1.09043,6.5656,16.1188,1.95035,6.49113,9.423760000000001,4.40426
chr19:13477497-13477498,17.7713,54.7766,1.10461,6.579789999999999,16.1046,1.86525,6.562060000000001,9.537230000000001,4.48936
chr19:13477508-13477509,18.6684,56.0833,1.12411,6.599289999999999,16.0851,1.74823,6.6595699999999995,9.69326,4.606380000000001
chr19:13477515-13477516,19.2394,56.9149,1.13652,6.6117,16.0727,1.67376,6.72163,9.79255,4.68085
chr19:13477517-13477518,19.4025,57.1525,1.1400700000000001,6.61525,16.0691,1.65248,6.7393600000000005,9.82092,4.70213
chr19:13477518-13477519,19.484,57.2713,1.14184,6.61702,16.0674,1.6418400000000002,6.74823,9.83511,4.71277
chr19:13539332-13539333,42.9184,40.016,1.94858,10.710999999999999,13.5142,5.37057,15.2908,14.0922,4.643619999999999
chr19:13539357-13539358,50.4096,41.3901,2.12589,10.9326,14.1791,5.50355,15.7784,13.7819,5.17553
chr19:13539408-13539409,57.5638,41.2429,2.48759,10.4858,14.9929,5.67199,15.2961,12.9238,5.75355
chr19:13539409-13539410,57.6294,41.211000000000006,2.49468,10.4681,15.0035,5.67376,15.2713,12.9025,5.76064
chr19:13539426-13539427,58.1596,40.5408,2.59397,10.1348,15.0887,5.66135,14.8067,12.5727,5.84929
chr19:13539434-13539435,57.1684,39.7872,2.61348,9.870569999999999,15.0106,5.61879,14.4362,12.4096,5.81915
chr19:13539445-13539446,55.1986,38.4805,2.63298,9.44149,14.8741,5.5602800000000006,13.8316,12.155999999999999,5.74113
chr19:13539446-13539447,55.0195,38.3617,2.63475,9.40248,14.8617,5.5549599999999995,13.7766,12.133,5.73404
chr19:13541934-13541935,53.8794,62.6933,1.3049600000000001,7.54433,15.4681,1.6702099999999998,8.43085,4.39539,3.49645
chr19:13541935-13541936,54.273,62.9663,1.30142,7.5727,15.4911,1.6914900000000002,8.43972,4.37589,3.5070900000000003
chr19:13541952-13541953,60.9645,67.6082,1.2411299999999998,8.054960000000001,15.883,2.0531900000000003,8.59043,4.04433,3.68794
chr19:13541971-13541972,68.2872,72.6791,1.1737600000000001,8.58688,16.2943,2.45035,8.75355,3.6861699999999997,3.8865199999999995
chr19:13542059-13542060,73.0337,78.0496,0.6099289999999999,10.0603,13.4202,3.8829800000000003,8.487589999999999,3.46454,5.04433
chr19:13637552-13637553,51.288999999999994,30.4096,0.304965,5.13475,9.66312,2.0,6.716310000000001,8.9078,3.97163
chr19:13637554-13637555,51.6082,30.4876,0.29078000000000004,5.11702,9.6773,2.0,6.70213,8.879430000000001,4.00355
chr19:13637557-13637558,52.0869,30.6046,0.269504,5.0904300000000005,9.69858,2.0,6.68085,8.83688,4.051419999999999
chr19:13648485-13648486,38.0993,5.5,1.12766,5.22872,8.50709,1.84929,5.16489,3.02128,2.0531900000000003
chr19:13648517-13648518,46.6099,5.5,1.6383,5.11525,7.9397199999999994,1.90603,5.78901,3.30496,2.16667
chr19:13649468-13649469,38.9965,2.90603,1.08511,4.32624,15.984000000000002,8.90248,7.55674,7.097519999999999,6.85106
chr19:13649469-13649470,38.9965,2.8883,1.0992899999999999,4.32447,16.0,8.91489,7.55674,7.125889999999999,6.85284
chr19:13649581-13649582,31.6241,3.5407800000000003,2.26241,5.6950400000000005,13.289000000000001,8.037230000000001,8.81915,9.945039999999999,6.698580000000001
chr19:13694055-13694056,128.394,5.47695,10.0284,15.3351,17.1613,28.6986,20.4663,31.75,20.1684
chr19:13694057-13694058,130.131,5.46277,10.1312,15.3635,17.1968,28.921999999999997,20.5656,31.9309,20.328
chr19:13694114-13694115,160.23,4.9344,11.7074,14.7394,17.0869,33.8351,22.3191,33.8617,24.6667
chr19:13694115-13694116,160.638,4.92376,11.7252,14.7181,17.0762,33.9167,22.344,33.8723,24.7482
chr19:13694137-13694138,161.805,4.69149,11.5514,14.1915,16.5479,34.9362,22.6082,33.1046,26.1188
chr19:13694138-13694139,161.592,4.67908,11.5266,14.1649,16.5124,34.9628,22.6117,33.0319,26.1773
chr19:13694145-13694146,160.10299999999998,4.5922,11.3528,13.9787,16.2642,35.1489,22.6365,32.523,26.5869
chr19:13694148-13694149,159.465,4.5549599999999995,11.2784,13.8989,16.1578,35.2287,22.6472,32.305,26.7624
chr19:13694150-13694151,159.039,4.53014,11.2287,13.8457,16.0869,35.2819,22.6543,32.1596,26.8794
chr19:13694152-13694153,158.613,4.505319999999999,11.1791,13.7926,16.016,35.3351,22.6613,32.0142,26.9965
chr19:13694187-13694188,145.447,4.17553,9.962769999999999,12.9982,14.7819,35.4557,22.3741,29.0106,28.4539
chr19:13700175-13700176,162.45600000000002,106.025,4.505319999999999,9.17021,34.4415,4.42376,10.4362,19.0213,6.49645
chr19:13700267-13700268,206.59799999999998,136.29399999999998,3.88121,11.383,39.1862,3.56915,15.75,15.1543,7.22872
chr19:13700268-13700269,206.637,136.436,3.8723400000000003,11.405999999999999,39.2181,3.55674,15.8014,15.094000000000001,7.2358199999999995
chr19:13700277-13700278,203.947,136.31,3.82979,11.539000000000001,39.2819,3.4946800000000002,16.078,14.6259,7.25
chr19:13700279-13700280,203.15599999999998,136.19299999999998,3.8227,11.5638,39.2819,3.4840400000000002,16.1277,14.5266,7.25
chr19:13802787-13802788,48.0443,3.4698599999999997,0.7180850000000001,11.7677,11.6613,13.4131,8.32801,16.094,17.1365
chr19:13802789-13802790,47.367,3.46631,0.703901,11.7784,11.6897,13.4238,8.27482,15.9699,17.1365
chr19:13802796-13802797,44.9965,3.4539,0.654255,11.8156,11.789000000000001,13.460999999999999,8.08865,15.5355,17.1365
chr19:13828253-13828254,793.865,58.8989,6.3049599999999995,36.1454,36.3245,84.3316,55.1294,60.4805,60.961000000000006
chr19:13828255-13828256,805.28,59.3174,6.35461,36.4362,36.5266,85.0585,55.4096,60.9238,61.4007
chr19:13828290-13828291,959.551,64.0993,7.469860000000001,40.4681,38.9309,95.4096,58.4362,67.094,67.0479
chr19:13828291-13828292,962.748,64.1631,7.5141800000000005,40.5638,38.9681,95.6649,58.4681,67.2323,67.1613
chr19:13828292-13828293,965.945,64.227,7.558510000000001,40.6596,39.0053,95.9202,58.5,67.3706,67.2748
chr19:13828293-13828294,969.1419999999999,64.2908,7.60284,40.7553,39.0426,96.1755,58.5319,67.5089,67.3883
chr19:13828294-13828295,972.3389999999999,64.3546,7.64716,40.8511,39.0798,96.4309,58.5638,67.6472,67.5018
chr19:13828300-13828301,991.52,64.7376,7.913119999999999,41.4255,39.3032,97.9628,58.7553,68.477,68.1826
chr19:13828302-13828303,997.913,64.8652,8.00177,41.617,39.3777,98.4734,58.8191,68.7535,68.4096
chr19:13830949-13830950,406.074,11.2872,6.244680000000001,28.2074,25.3954,66.8103,80.8972,60.4894,38.3528
chr19:13830952-13830953,400.05300000000005,11.3777,6.25,27.9468,25.4379,65.9326,80.6206,60.1489,37.8582
chr19:13832309-13832310,76.3599,107.296,2.52128,8.69149,21.8511,5.83156,9.21454,8.09752,10.1596
chr19:13832312-13832313,76.8067,106.887,2.5266,8.70745,21.8298,5.8422,9.19326,8.04433,10.0319
chr2:57724836-57724837,43.9681,42.038999999999994,5.49291,4.8883,9.87411,2.39184,9.80142,8.75709,3.0922
chr2:57724848-57724849,43.0319,42.2092,5.57801,4.65426,10.4486,2.45567,9.737589999999999,8.71454,3.0283700000000002
chr2:57724857-57724858,42.3298,42.3369,5.64184,4.47872,10.8794,2.50355,9.68972,8.68262,2.9805
chr2:57724858-57724859,42.2518,42.3511,5.6489400000000005,4.459219999999999,10.9273,2.50887,9.6844,8.67908,2.97518
chr2:57724859-57724860,42.1738,42.3652,5.65603,4.4397199999999994,10.9752,2.51418,9.67908,8.67553,2.9698599999999997
chr2:57724861-57724862,42.0177,42.3936,5.67021,4.40071,11.0709,2.52482,9.668439999999999,8.668439999999999,2.95922
chr2:57724862-57724863,41.9397,42.4078,5.6773,4.38121,11.1188,2.5301400000000003,9.66312,8.66489,2.9539
chr2:57987102-57987103,259.193,69.6773,1.0,9.645389999999999,20.5089,7.79255,14.6507,8.287230000000001,3.9734
chr2:57987104-57987105,264.246,70.4716,1.0,9.7234,20.6649,7.81383,14.8457,8.40071,4.02305
chr2:58004254-58004255,560.97,5.62057,9.118789999999999,109.491,18.0035,136.761,32.0142,61.7287,59.5514
chr2:58004315-58004316,597.846,5.53369,11.5975,116.684,16.1223,143.817,30.1489,62.8723,60.0301
chr2:58004316-58004317,597.649,5.53014,11.6312,116.706,16.0798,143.83,30.0993,62.8404,60.0124
chr2:58004334-58004335,572.798,5.47518,11.8298,114.316,15.3316,141.42600000000002,29.0195,60.9805,59.2145
chr2:58004344-58004345,546.149,5.45745,11.8298,111.40799999999999,14.7819,138.465,28.1507,59.0479,58.3989
chr2:58004345-58004346,543.484,5.45567,11.8298,111.117,14.727,138.168,28.0638,58.8546,58.3174
chr2:58055420-58055421,27.7234,1.41135,2.9840400000000002,1.8315599999999999,6.652480000000001,2.25887,1.8227,0.07269500000000001,0.41134799999999994
chr2:58055464-58055465,33.4929,1.79965,3.07801,3.0461,6.05851,3.19326,1.97872,0.274823,0.48936199999999996
chr2:58055474-58055475,34.6064,1.89894,3.08865,3.31915,5.98404,3.4095699999999995,2.0,0.328014,0.5
chr2:58055475-58055476,34.6826,1.9078,3.08865,3.3422,5.98404,3.4290800000000004,2.0,0.333333,0.5
chr2:58055532-58055533,36.7624,2.70567,2.87411,5.11348,6.3617,4.51241,2.1046099999999996,0.819149,0.40070900000000004
chr2:58055544-58055545,36.039,2.9184400000000004,2.7890099999999998,5.47518,6.61702,4.66135,2.1684400000000004,0.9680850000000001,0.358156
chr2:58133479-58133480,115.01100000000001,88.4521,0.46808500000000003,8.120569999999999,16.75,9.95213,19.234,9.379430000000001,9.09752
chr2:58266383-58266384,46.5319,4.31206,0.8829790000000001,11.6011,8.40957,8.6578,3.34574,7.61879,3.44149
chr2:58273832-58273833,1785.96,19.2589,21.9752,9.21454,55.6968,13.7943,76.2943,16.9539,14.9894
chr2:58273837-58273838,1789.73,19.6667,21.8422,9.2234,56.2199,13.8564,76.25,16.9716,15.1489
chr2:58274155-58274156,628.388,18.9734,5.47163,15.0106,54.5443,8.59929,47.1755,10.4291,12.9557
chr2:58274178-58274179,632.314,17.3404,6.16667,14.9787,53.8174,8.58688,45.8511,10.3369,11.9521
chr2:58274179-58274180,632.957,17.2926,6.20035,14.9681,53.7996,8.58865,45.8085,10.3387,11.9131
chr2:58274223-58274224,681.502,14.7039,8.602839999999999,13.8759,53.0833,8.74468,43.2979,10.5727,9.46986
chr2:58274228-58274229,686.2,14.5089,8.85106,13.7518,53.1011,8.762410000000001,43.1117,10.5993,9.27482
chr2:58274229-58274230,687.14,14.4699,8.90071,13.727,53.1046,8.76596,43.0745,10.6046,9.23582
chr2:58274259-58274260,725.97,12.9273,10.7624,12.7695,53.1046,8.97872,41.5851,11.0301,7.64007
chr2:58274260-58274261,727.2639999999999,12.8759,10.8245,12.7376,53.1046,8.98582,41.5355,11.0443,7.586880000000001
chr2:58274351-58274352,786.2,10.2642,12.8404,11.3794,50.0833,8.72695,38.7358,13.3652,5.38121
chr2:58274352-58274353,786.3689999999999,10.2465,12.8262,11.3794,50.016000000000005,8.71454,38.7128,13.4043,5.37943
chr2:58274499-58274500,690.571,11.9309,7.99645,12.3369,35.1507,6.505319999999999,33.6348,16.2518,7.687939999999999
chr2:58274555-58274556,579.303,13.5691,7.02482,11.3918,29.3032,6.91489,30.0798,14.2589,6.969860000000001
chr2:58274572-58274573,538.039,13.9894,6.8315600000000005,10.9131,27.8085,7.19326,28.8865,13.4362,6.50709
chr2:58274573-58274574,536.064,14.0,6.828010000000001,10.8865,27.766,7.21277,28.8351,13.3972,6.47518
chr2:58274579-58274580,524.2130000000001,14.0638,6.80674,10.727,27.5106,7.329789999999999,28.5266,13.1631,6.28369
chr2:58274590-58274591,488.05300000000005,14.0833,6.670210000000001,10.2589,26.9255,7.54433,27.6879,12.5975,5.85461
chr2:58274620-58274621,389.436,14.1365,6.29787,8.98227,25.3298,8.129430000000001,25.4007,11.055,4.6844
chr2:58274862-58274863,50.3741,11.1028,3.93972,6.36879,20.6879,12.2216,15.617,7.83865,8.826239999999999
chr2:58274866-58274867,50.6862,11.0957,3.8404300000000005,6.3617,20.4681,12.3209,15.5177,7.83865,8.9539
chr2:58274894-58274895,49.695,11.1046,3.27837,6.22695,19.0461,13.015999999999998,14.8599,7.7695,9.8156
chr2:58274898-58274899,49.3475,11.1046,3.19326,6.20567,18.8191,13.1365,14.7535,7.755319999999999,9.96454
chr2:58274900-58274901,49.1738,11.1046,3.1507099999999997,6.1950400000000005,18.7057,13.1968,14.7004,7.74823,10.039
chr2:58274909-58274910,48.3918,11.1046,2.95922,6.1471599999999995,18.195,13.4681,14.460999999999999,7.716310000000001,10.3741
chr2:58274960-58274961,37.5851,10.672,2.1578,6.29255,16.2784,14.9574,12.9486,7.77128,12.5071
chr2:58274961-58274962,37.3085,10.6596,2.14362,6.29965,16.2465,14.9876,12.9149,7.77482,12.555
chr2:58275332-58275333,121.13799999999999,9.93085,2.94326,17.9379,15.3156,76.5372,21.555,37.9362,33.5957
chr2:58275363-58275364,132.791,9.710989999999999,2.94326,17.5532,14.9858,73.6791,20.4557,37.8812,32.4965
chr2:58275365-58275366,133.543,9.696810000000001,2.94326,17.5284,14.9645,73.4947,20.3848,37.8777,32.4255
chr2:58275366-58275367,133.918,9.68972,2.94326,17.516,14.9539,73.4025,20.3493,37.8759,32.3901
chr2:58275367-58275368,134.29399999999998,9.68262,2.94326,17.5035,14.9433,73.3103,20.3138,37.8741,32.3546
chr2:58275374-58275375,135.911,9.66135,2.92199,17.3741,14.9113,72.5372,20.0443,37.734,32.0851
chr2:58275393-58275394,134.661,9.73582,2.67199,16.5887,14.8865,68.7394,19.0213,36.2748,30.9876
chr2:58301054-58301055,286.124,4.61702,3.73759,34.1223,23.9043,6.3528400000000005,19.0904,3.9556699999999996,4.459219999999999
chr2:58301072-58301073,304.004,4.58511,3.8262400000000003,36.055,24.4397,7.16135,19.5904,3.98759,4.50887
chr2:58301074-58301075,304.748,4.58156,3.82979,36.172,24.4362,7.23227,19.6082,3.9911300000000005,4.50177
chr2:58301092-58301093,306.057,4.5727,3.7695,36.9025,24.289,8.00887,19.4681,4.16135,4.46099
chr2:58301121-58301122,304.353,4.57447,3.61525,37.8387,23.9752,9.32801,19.0426,4.52305,4.41135
chr2:58311440-58311441,22.234,3.7907800000000003,1.72163,3.61879,11.5284,9.95213,6.41667,2.7216299999999998,2.09043
chr2:58311442-58311443,22.8298,3.7907800000000003,1.74291,3.6507099999999997,11.5248,10.0053,6.43085,2.7429099999999997,2.08333
chr2:58311444-58311445,23.4255,3.7907800000000003,1.7641799999999999,3.6826199999999996,11.5213,10.0585,6.4450400000000005,2.76418,2.0762400000000003
chr2:58311445-58311446,23.7234,3.7907800000000003,1.77482,3.69858,11.5195,10.0851,6.45213,2.77482,2.0727
chr2:58311451-58311452,25.5106,3.7907800000000003,1.83865,3.7943300000000004,11.5089,10.2447,6.494680000000001,2.83865,2.0514200000000002
chr2:58311462-58311463,28.7872,3.7907800000000003,1.95567,3.9698599999999997,11.4894,10.5372,6.5727,2.95567,2.01241
chr2:58311465-58311466,29.6809,3.7907800000000003,1.9875900000000002,4.01773,11.484000000000002,10.617,6.59397,2.98759,2.00177
chr2:58311506-58311507,39.3085,4.28546,2.32801,4.79965,10.9167,10.4628,6.78901,3.55142,2.14362
chr2:58311533-58311534,43.5337,4.75887,2.4485799999999998,5.29787,10.4362,9.92553,6.8404300000000005,3.95035,2.33865
chr2:58326235-58326236,82.289,3.46631,2.91667,34.4149,13.6986,46.2606,16.6844,20.3493,23.6631
chr2:58326243-58326244,88.8422,3.3670199999999997,2.9024799999999997,35.3511,13.9113,47.6082,16.9539,21.2287,23.9043
chr2:58326246-58326247,91.2996,3.32979,2.89716,35.7021,13.9911,48.1135,17.055,21.5585,23.9947
chr2:58326247-58326248,92.1188,3.3173800000000004,2.8953900000000004,35.8191,14.0177,48.2819,17.0887,21.6684,24.0248
chr2:58326248-58326249,92.9379,3.30496,2.89362,35.9362,14.0443,48.4504,17.1223,21.7784,24.055
chr2:58326384-58326385,133.19299999999998,2.5,2.9609900000000002,36.7996,15.8706,49.6649,15.8245,29.6223,22.3067
chr2:58326386-58326387,132.122,2.5,2.96809,36.5408,15.8706,49.3067,15.7181,29.5585,22.1933
chr2:58326395-58326396,127.303,2.5,3.0,35.3759,15.8706,47.695,15.2394,29.2713,21.6826
chr2:58349799-58349800,147.32399999999998,5.586880000000001,2.5922,43.4557,18.8085,54.6135,29.4752,31.156,32.4521
chr2:58349909-58349910,218.16,7.78723,3.5177300000000002,47.7943,22.0018,71.906,38.8777,38.1223,35.9433
chr2:58349911-58349912,218.128,7.83333,3.5070900000000003,47.6667,22.0514,71.977,38.9982,38.1011,35.9078
chr2:58349913-58349914,218.09599999999998,7.87943,3.49645,47.538999999999994,22.1011,72.0479,39.1188,38.0798,35.8723
chr2:58349917-58349918,218.032,7.97163,3.4751800000000004,47.2837,22.2004,72.1897,39.3599,38.0372,35.8014
chr2:58349918-58349919,218.016,7.994680000000001,3.4698599999999997,47.2199,22.2252,72.2252,39.4202,38.0266,35.7837
chr2:58349923-58349924,216.81900000000002,8.07801,3.4326199999999996,46.8369,22.3227,72.2216,39.5993,37.8723,35.6525
chr2:58349930-58349931,213.606,8.15603,3.36525,46.1879,22.4255,71.9574,39.6986,37.5177,35.4043
chr2:58385024-58385025,36.3475,2.74468,0.8989360000000001,10.305,13.4113,4.393619999999999,8.40248,5.494680000000001,4.08333
chr2:58385025-58385026,36.7199,2.75532,0.907801,10.3404,13.4113,4.413119999999999,8.436169999999999,5.505319999999999,4.07801
chr2:58385032-58385033,39.9752,2.83511,0.991135,10.6472,13.4113,4.60816,8.6773,5.59574,4.040780000000001
chr2:58385056-58385057,54.1028,3.13298,1.37411,11.9663,13.4113,5.54433,9.528369999999999,5.97872,3.9131199999999997
chr2:58385078-58385079,65.9184,3.3634800000000005,1.72518,13.0621,13.4255,6.35993,10.1667,6.28723,3.82447
chr2:58385079-58385080,66.3652,3.37057,1.7411299999999998,13.1028,13.4273,6.393619999999999,10.1844,6.29787,3.8227
chr2:58385174-58385175,98.1152,3.5017699999999996,2.75887,16.5922,10.8582,10.1862,9.35106,7.01773,3.4131199999999997
chr2:58464935-58464936,93.5691,4.35993,4.30319,13.477,8.70745,8.28014,9.08865,8.386519999999999,4.01064
chr2:58465090-58465091,406.209,6.7695,6.691489999999999,19.1879,11.5887,12.0798,5.51596,9.537230000000001,8.39362
chr2:58465148-58465149,396.48800000000006,5.3528400000000005,6.097519999999999,18.4379,11.8387,9.81206,5.31738,9.631210000000001,8.53014
chr2:58465152-58465153,391.048,5.21809,6.0195,18.289,11.8387,9.5922,5.33156,9.602839999999999,8.4805
chr2:58465177-58465178,355.73400000000004,4.43794,5.5567400000000005,17.3333,11.8138,8.304960000000001,5.42021,9.40071,8.13298
chr2:58465178-58465179,354.186,4.413119999999999,5.540780000000001,17.2926,11.8103,8.262410000000001,5.42376,9.39007,8.11525
chr2:58465181-58465182,347.589,4.33156,5.48227,17.1312,11.789000000000001,8.113480000000001,5.43794,9.33333,8.03369
chr2:58675323-58675324,106.729,27.5727,0.744681,5.09929,13.1401,1.91135,10.765999999999998,7.515960000000001,3.08865
chr2:58675376-58675377,125.93799999999999,28.5106,0.9219860000000001,4.23404,13.3599,2.00532,10.234,6.900710000000001,2.91135
chr2:58675377-58675378,126.012,28.5018,0.923759,4.2234,13.3582,2.00887,10.2234,6.8883,2.90603
chr2:58675381-58675382,125.846,28.4309,0.930851,4.18085,13.3369,2.0159599999999998,10.1596,6.82092,2.87411
chr2:58675384-58675385,125.37200000000001,28.3511,0.9361700000000001,4.1489400000000005,13.3103,2.0159599999999998,10.0957,6.75709,2.8422
chr2:58788606-58788607,89.0709,3.4237599999999997,0.0,11.6631,5.356380000000001,39.3582,5.89007,11.9344,18.1897
chr2:58788616-58788617,89.8511,3.28191,0.0,11.344000000000001,5.551419999999999,38.4184,5.801419999999999,11.6862,18.0124
chr2:58798544-58798545,220.50900000000001,52.0656,4.755319999999999,7.1383,10.211,2.34397,6.71099,9.56738,4.1471599999999995
chr2:58798545-58798546,220.58900000000003,52.1968,4.75355,7.1578,10.2482,2.32979,6.7305,9.59397,4.13652
chr2:58798546-58798547,220.668,52.328,4.75177,7.1773,10.2855,2.3156,6.75,9.620569999999999,4.12589
chr2:58798547-58798548,220.748,52.4592,4.75,7.19681,10.3227,2.3014200000000002,6.7695,9.647160000000001,4.11525
chr2:58798598-58798599,202.84599999999998,55.5213,4.25887,7.6578,12.1401,1.6117,7.43262,10.789000000000001,3.5709199999999996
chr2:58798603-58798604,198.30700000000002,55.4238,4.16135,7.64007,12.3174,1.54965,7.468089999999999,10.8865,3.5088699999999995
chr2:58798604-58798605,197.399,55.4043,4.14184,7.63652,12.3528,1.5372299999999999,7.47518,10.905999999999999,3.49645
chr2:58916157-58916158,679.518,11.0745,3.32801,43.5798,21.3493,132.576,23.3333,64.5124,68.9823
chr2:58916182-58916183,731.028,11.4504,3.22872,43.4521,21.7926,131.379,23.9911,64.9309,69.7926
chr2:58916231-58916232,707.42,12.1152,3.15957,39.1578,21.289,118.59200000000001,23.5248,58.3528,64.2677
chr2:58958033-58958034,22.9539,2.54433,1.06738,6.78901,7.875889999999999,2.7429099999999997,5.96454,4.163119999999999,2.27305
chr2:58958035-58958036,23.2163,2.5301400000000003,1.11348,6.79255,7.88652,2.73936,5.94681,4.1844,2.2766
chr2:58958037-58958038,23.4787,2.5159599999999998,1.15957,6.7961,7.89716,2.73582,5.92908,4.20567,2.2801400000000003
chr2:58958044-58958045,24.3972,2.46631,1.32092,6.808510000000001,7.9344,2.7234,5.86702,4.28014,2.29255
chr2:58958045-58958046,24.5284,2.45922,1.34397,6.8102800000000006,7.9397199999999994,2.7216299999999998,5.85816,4.290780000000001,2.29433
chr2:58958059-58958060,26.3652,2.35993,1.66667,6.83511,8.01418,2.6968099999999997,5.73404,4.4397199999999994,2.31915
chr2:58958128-58958129,27.5124,1.8120599999999998,2.96454,6.3883,8.3617,2.5744700000000003,4.78723,4.66489,2.25
chr2:58958132-58958133,27.0727,1.78014,3.00177,6.3422,8.381210000000001,2.56738,4.73759,4.62411,2.2659599999999998
