0,c655c3e58ac1-Hudep2_ATAC,820f2a06d086-Hudep2_D3_merged_CTCF.all,52c524063ad4-Hudep2_BCL11A,49dee89111ad-Hudep2_D0_GATA1.all,f53857d6a34e-HUDEP2_LRF_CHIP,3585bd3a8e16-Hudep2_D3_merged_GATA1.all,db7b6ad5ffef-Hudep2_D3_merged_KLF1.all,ac9bf7966583-Hudep2_D3_merged_LDB1.all,eafaa21ce305-Hudep2_D3_merged_TAL1.all
chr19:13273872-13273873,1756.77,28.3975,43.5738,17.6721,144.787,21.3279,111.471,22.7664,21.7664
chr19:13273927-13273928,1512.03,29.7541,39.0123,17.4139,170.15200000000002,19.8443,109.24600000000001,21.668000000000003,23.123
chr19:13273928-13273929,1501.19,29.7828,38.7418,17.3975,170.951,19.791,109.07,21.6352,23.1352
chr19:13283350-13283351,259.262,10.5082,6.36885,18.3893,39.5328,19.1393,14.0041,6.38525,4.7582
chr19:13305557-13305558,116.139,146.447,2.0,12.0615,25.3156,8.15574,14.5,10.9016,11.0943
chr19:13305595-13305596,109.025,134.30700000000002,2.0,12.1434,24.2172,7.82377,14.6066,12.2828,10.2541
chr19:13305596-13305597,108.852,133.906,2.0,12.1393,24.1967,7.80738,14.6107,12.3033,10.2254
chr19:13323773-13323774,211.918,56.4426,0.47541000000000005,5.663930000000001,25.2172,3.8893400000000002,11.168,7.44672,4.4959
chr19:13323782-13323783,226.77,60.5,0.606557,5.75,26.2623,4.10656,11.7295,7.606560000000001,5.13934
chr19:13323850-13323851,249.31099999999998,74.4057,1.5082,5.4959,30.7623,4.62705,14.3893,8.38115,8.2623
chr19:13323853-13323854,248.18,74.5902,1.55738,5.47131,30.8361,4.63934,14.4754,8.41803,8.33607
chr19:13323856-13323857,247.049,74.7746,1.60656,5.44672,30.9098,4.65164,14.5615,8.45492,8.409839999999999
chr19:13323859-13323860,245.918,74.959,1.6557400000000002,5.42213,30.9836,4.663930000000001,14.6475,8.4918,8.48361
chr19:13323868-13323869,242.525,75.5123,1.80328,5.34836,31.2049,4.700819999999999,14.9057,8.60246,8.70492
chr19:13323889-13323890,217.262,73.9549,2.4918,5.4959,31.418000000000003,4.66803,15.332,8.75,9.16393
chr19:13323890-13323891,216.225,73.8402,2.5163900000000003,5.5082,31.4139,4.663930000000001,15.3361,8.75,9.172130000000001
chr19:13345585-13345586,70.0492,36.3197,0.0,3.13115,17.7131,2.9877,8.89344,6.55328,1.88115
chr19:13352742-13352743,56.9631,14.4344,0.8442620000000001,1.78279,17.627,1.15574,7.18852,5.87295,5.27869
chr19:13352744-13352745,56.873000000000005,14.3852,0.852459,1.80738,17.6598,1.14754,7.2049199999999995,5.84016,5.2377
chr19:13352752-13352753,56.5123,14.1885,0.8852459999999999,1.9057400000000002,17.791,1.11475,7.27049,5.70902,5.07377
chr19:13373356-13373357,70.5984,91.7213,2.81148,16.4098,29.4467,21.1557,9.45492,13.5533,3.90164
chr19:13373405-13373406,110.926,102.541,4.38525,17.2951,31.4631,29.3689,10.0451,13.8975,5.1803300000000005
chr19:13373455-13373456,126.648,98.6557,5.88525,17.7951,33.8852,33.9303,10.8402,14.2951,8.06557
chr19:13373457-13373458,126.656,98.3033,5.93443,17.8115,33.9344,33.9959,10.873,14.3115,8.18033
chr19:13388126-13388127,257.28700000000003,136.217,2.79918,14.5697,58.6885,10.9344,44.7131,16.1311,12.8115
chr19:13388931-13388932,109.324,103.14299999999999,1.6475400000000002,10.8443,32.3484,6.15164,15.8402,9.94262,4.10246
chr19:13389014-13389015,138.221,114.41799999999999,2.61885,12.6189,30.3525,5.19672,20.0943,12.1189,2.7623
chr19:13389015-13389016,138.17600000000002,114.361,2.62705,12.627,30.2992,5.18443,20.1352,12.127,2.7459
chr19:13389035-13389036,129.238,108.844,3.07787,12.8811,29.041,4.7377,20.8811,11.9221,2.7623
chr19:13477460-13477461,14.7787,49.7295,1.08197,6.590160000000001,15.9221,2.33197,6.09016,8.75,3.83607
chr19:13477462-13477463,14.9508,50.1066,1.0737700000000001,6.63115,15.9549,2.32377,6.13115,8.75,3.8524599999999998
chr19:13477463-13477464,15.0369,50.2951,1.0696700000000001,6.6516399999999996,15.9713,2.31967,6.15164,8.75,3.8606599999999998
chr19:13477489-13477490,17.7295,55.7951,1.0,6.91803,16.4139,2.0041,6.7459,9.2418,4.40984
chr19:13477497-13477498,18.2213,56.7131,1.0,6.88525,16.4795,1.9057400000000002,6.84426,9.43852,4.57377
chr19:13477508-13477509,18.8975,57.9754,1.0,6.840160000000001,16.5697,1.7704900000000001,6.97951,9.709019999999999,4.799180000000001
chr19:13477515-13477516,19.3279,58.7787,1.0,6.81148,16.627,1.6844299999999999,7.06557,9.88115,4.94262
chr19:13477517-13477518,19.4508,59.0082,1.0,6.80328,16.6434,1.6598400000000002,7.090160000000001,9.93033,4.98361
chr19:13477518-13477519,19.5123,59.123000000000005,1.0,6.799180000000001,16.6516,1.6475400000000002,7.102460000000001,9.95492,5.0041
chr19:13539332-13539333,46.1803,41.3893,1.8565599999999998,11.1598,13.4795,5.2131099999999995,15.9631,14.0902,4.90984
chr19:13539357-13539358,51.8156,42.6189,2.06148,11.4672,14.4016,5.62295,16.373,13.7828,5.21721
chr19:13539408-13539409,61.7951,42.4713,2.56967,10.790999999999999,15.4098,5.84016,15.9508,13.1803,5.979509999999999
chr19:13539409-13539410,61.918,42.4385,2.57787,10.7664,15.4139,5.836069999999999,15.9303,13.1721,5.9918
chr19:13539426-13539427,62.6311,41.25,2.7172099999999997,10.1475,15.3689,5.70902,15.209000000000001,12.832,6.14344
chr19:13539434-13539435,61.5492,40.3975,2.75,9.81967,15.2541,5.62705,14.7008,12.5697,6.12705
chr19:13539445-13539446,59.3852,39.4057,2.75,9.5041,15.0738,5.5368900000000005,14.1148,12.2541,6.0368900000000005
chr19:13539446-13539447,59.1885,39.3156,2.75,9.47541,15.0574,5.52869,14.0615,12.2254,6.02869
chr19:13541934-13541935,55.4549,64.6311,1.37705,7.55738,16.3074,1.7459,8.4959,4.06557,3.5614800000000004
chr19:13541935-13541936,55.8852,64.8566,1.36885,7.57787,16.3279,1.7623,8.5123,4.05328,3.5655699999999997
chr19:13541952-13541953,63.2008,68.6885,1.22951,7.92623,16.6762,2.04098,8.790980000000001,3.84426,3.63525
chr19:13541971-13541972,71.6148,73.2418,1.0737700000000001,8.37295,17.0082,2.38525,9.08607,3.6024599999999998,3.7377
chr19:13542059-13542060,77.7459,81.1189,0.672131,10.25,13.3689,4.15574,8.58607,3.41393,5.3196699999999995
chr19:13637552-13637553,54.5041,31.9672,0.229508,5.36475,9.520489999999999,1.9795099999999999,6.61475,9.09426,3.8114800000000004
chr19:13637554-13637555,54.8074,32.041,0.213115,5.35656,9.53689,1.96311,6.606560000000001,9.06967,3.8606599999999998
chr19:13637557-13637558,55.2623,32.1516,0.188525,5.34426,9.56148,1.93852,6.59426,9.032789999999999,3.9344300000000003
chr19:13648485-13648486,40.9344,5.5,1.13115,5.25,8.4877,1.8155700000000001,5.07787,2.63115,2.25
chr19:13648517-13648518,48.8033,5.5,1.39344,5.25,7.96311,1.94672,5.73361,2.89344,2.25
chr19:13649468-13649469,41.25,2.8975400000000002,1.05328,4.09836,16.3525,9.151639999999999,7.450819999999999,6.80328,7.0
chr19:13649469-13649470,41.25,2.88525,1.0696700000000001,4.09016,16.3648,9.159839999999999,7.4549199999999995,6.8196699999999995,7.0
chr19:13649581-13649582,28.5779,3.6967199999999996,2.45082,5.7459,13.0574,7.9016399999999996,9.04918,9.9959,6.5983600000000004
chr19:13694055-13694056,131.262,5.60246,10.3156,15.8975,17.6352,28.8484,20.5328,32.5984,20.2131
chr19:13694057-13694058,132.721,5.59426,10.4303,15.9057,17.6844,29.0205,20.5902,32.7705,20.3361
chr19:13694114-13694115,169.049,4.94672,12.4877,15.0779,17.5123,34.1352,22.7254,35.3033,24.1475
chr19:13694115-13694116,169.484,4.93443,12.5041,15.0574,17.4959,34.2049,22.7582,35.3156,24.2008
chr19:13694137-13694138,172.016,4.60246,12.1598,14.1598,16.6598,35.8402,23.1762,34.1721,26.3279
chr19:13694138-13694139,171.795,4.59426,12.127,14.127,16.627,35.873000000000005,23.1721,34.0984,26.4016
chr19:13694145-13694146,170.24599999999998,4.5368900000000005,11.8975,13.8975,16.3975,36.1025,23.1434,33.582,26.918000000000003
chr19:13694148-13694149,169.582,4.5123,11.7992,13.7992,16.2992,36.2008,23.1311,33.3607,27.1393
chr19:13694150-13694151,169.139,4.4959,11.7336,13.7336,16.2336,36.2664,23.123,33.2131,27.2869
chr19:13694152-13694153,168.697,4.479509999999999,11.668,13.668,16.168,36.332,23.1148,33.0656,27.4344
chr19:13694187-13694188,149.811,4.10246,10.0123,12.6025,14.6598,36.5123,22.6311,29.081999999999997,29.6475
chr19:13700175-13700176,160.594,107.53299999999999,4.67623,9.06557,34.3648,4.65164,10.3525,19.541,6.32787
chr19:13700267-13700268,226.49200000000002,143.225,4.0,11.4836,39.9303,3.75,15.9672,15.4959,7.25
chr19:13700268-13700269,226.627,143.381,4.0,11.5041,39.9549,3.75,16.0082,15.4385,7.25
chr19:13700277-13700278,219.451,142.455,3.9344300000000003,11.7541,39.9795,3.65164,16.5082,14.4631,7.25
chr19:13700279-13700280,217.623,142.184,3.9180300000000003,11.8115,39.9795,3.62705,16.623,14.2336,7.25
chr19:13802787-13802788,46.7049,3.3237699999999997,0.5286890000000001,11.9713,11.7213,13.4713,8.55738,15.9098,17.5
chr19:13802789-13802790,46.1721,3.3319699999999997,0.5040979999999999,11.9959,11.7459,13.4959,8.5082,15.8443,17.5
chr19:13802796-13802797,44.3074,3.3606599999999998,0.418033,12.082,11.832,13.582,8.33607,15.6148,17.5
chr19:13828253-13828254,803.951,60.5492,6.17213,36.4016,36.9262,84.8402,56.2623,61.0533,62.2172
chr19:13828255-13828256,814.566,60.9344,6.270490000000001,36.6311,37.0984,85.4631,56.4836,61.5123,62.626999999999995
chr19:13828290-13828291,1016.45,66.7828,7.84426,41.3934,40.0246,97.9836,60.0246,69.5738,69.3852
chr19:13828291-13828292,1019.74,66.832,7.86066,41.4836,40.0615,98.209,60.0615,69.6844,69.4631
chr19:13828292-13828293,1023.04,66.8811,7.87705,41.5738,40.0984,98.4344,60.0984,69.7951,69.541
chr19:13828293-13828294,1026.33,66.9303,7.893439999999999,41.6639,40.1352,98.6598,60.1352,69.9057,69.6189
chr19:13828294-13828295,1029.63,66.9795,7.909839999999999,41.7541,40.1721,98.8852,60.1721,70.0164,69.6967
chr19:13828300-13828301,1049.4,67.2746,8.0082,42.2951,40.3934,100.238,60.3934,70.6803,70.1639
chr19:13828302-13828303,1055.99,67.373,8.040980000000001,42.4754,40.4672,100.689,60.4672,70.9016,70.3197
chr19:13830949-13830950,427.586,11.3607,6.4918,29.041,25.873,67.6311,83.2951,62.2951,38.1926
chr19:13830952-13830953,421.82,11.4467,6.54098,28.7951,25.8852,66.8443,83.0246,62.0246,37.7869
chr19:13832309-13832310,79.5533,112.33200000000001,2.17213,8.827869999999999,22.4221,6.163930000000001,9.422130000000001,8.18033,10.6107
chr19:13832312-13832313,79.6885,111.963,2.1475400000000002,8.85246,22.3975,6.17623,9.39754,8.11885,10.4877
chr2:57724836-57724837,46.8566,44.0984,5.5696699999999995,4.90164,9.87705,2.3893400000000002,10.1516,9.110660000000001,2.93033
chr2:57724848-57724849,45.873000000000005,44.3443,5.61885,4.65574,10.3197,2.4877,9.90574,9.0123,2.88115
chr2:57724857-57724858,45.1352,44.5287,5.65574,4.47131,10.6516,2.56148,9.72131,8.93852,2.84426
chr2:57724858-57724859,45.0533,44.5492,5.65984,4.450819999999999,10.6885,2.56967,9.70082,8.93033,2.84016
chr2:57724859-57724860,44.9713,44.5697,5.663930000000001,4.4303300000000005,10.7254,2.57787,9.68033,8.922130000000001,2.83607
chr2:57724861-57724862,44.8074,44.6107,5.67213,4.38934,10.7992,2.59426,9.639339999999999,8.90574,2.82787
chr2:57724862-57724863,44.7254,44.6311,5.67623,4.36885,10.8361,2.6024599999999998,9.61885,8.89754,2.82377
chr2:57987102-57987103,262.992,70.2049,1.0,9.967210000000001,20.9139,7.88525,14.8402,8.12295,3.90574
chr2:57987104-57987105,267.885,70.8689,1.0,10.041,21.0451,7.893439999999999,15.0123,8.22131,3.93033
chr2:58004254-58004255,590.865,5.75,8.901639999999999,112.902,18.5328,140.004,33.0,63.8033,60.6844
chr2:58004315-58004316,640.193,5.56148,12.5738,121.943,16.4918,149.512,30.7377,65.3033,60.9959
chr2:58004316-58004317,639.9630000000001,5.55738,12.6189,121.963,16.459,149.561,30.6885,65.2664,60.9795
chr2:58004334-58004335,598.82,5.43852,12.8197,118.008,15.3238,145.762,29.0164,62.3525,59.7664
chr2:58004344-58004345,573.533,5.39754,12.5328,115.18,14.873,142.77,28.3607,60.7541,59.1107
chr2:58004345-58004346,571.004,5.39344,12.5041,114.898,14.8279,142.471,28.2951,60.5943,59.0451
chr2:58055420-58055421,27.0328,1.45902,2.96311,1.61066,6.52459,1.94262,1.91803,0.00409836,0.459016
chr2:58055464-58055465,34.3361,1.5,3.18443,2.85656,5.69672,3.10656,2.0,0.184426,0.5
chr2:58055474-58055475,35.8934,1.60246,3.20492,3.2459,5.63525,3.4549199999999995,2.0,0.266393,0.5
chr2:58055475-58055476,36.0697,1.62295,3.20492,3.2991800000000002,5.63525,3.5,2.0,0.27868899999999996,0.5
chr2:58055532-58055533,38.2008,2.90984,2.89344,5.3196699999999995,6.40984,4.80328,2.05328,0.856557,0.446721
chr2:58055544-58055545,37.4631,3.0573799999999998,2.79508,5.61475,6.55738,4.85246,2.1024599999999998,0.954918,0.397541
chr2:58133479-58133480,122.566,92.3238,0.42623,8.27869,16.5861,10.2172,19.541,9.22131,9.06148
chr2:58266383-58266384,50.6189,4.40164,1.0,12.0,8.327869999999999,8.30738,3.30738,7.4016399999999996,3.5
chr2:58273832-58273833,1876.25,19.2459,23.4303,9.5,56.2787,14.3033,77.7336,17.0533,15.0861
chr2:58273837-58273838,1877.22,19.5328,23.3074,9.5,56.7705,14.3238,77.6311,17.0738,15.3115
chr2:58274155-58274156,606.607,18.9795,4.69262,15.5,53.9795,8.5,47.2295,10.25,13.2746
chr2:58274178-58274179,625.6759999999999,17.2951,5.56557,15.2787,52.9221,8.53689,45.6557,10.2869,11.8893
chr2:58274179-58274180,627.164,17.1844,5.64344,15.2541,52.8811,8.540980000000001,45.5574,10.290999999999999,11.7992
chr2:58274223-58274224,679.5369999999999,14.3156,8.7377,14.040999999999999,53.1926,8.7377,43.1967,10.5041,9.43033
chr2:58274228-58274229,690.398,13.8648,9.31148,13.7541,53.2336,8.77869,42.7664,10.5656,8.979510000000001
chr2:58274229-58274230,692.57,13.7746,9.42623,13.6967,53.2418,8.78689,42.6803,10.5779,8.889339999999999
chr2:58274259-58274260,726.357,12.8525,10.9672,12.6885,53.25,8.91393,41.5246,10.8279,7.61066
chr2:58274260-58274261,727.447,12.8238,11.0164,12.6557,53.25,8.91803,41.4877,10.8361,7.5696699999999995
chr2:58274351-58274352,795.971,9.97541,13.6189,11.1311,50.7828,8.97541,38.6066,13.168,4.88115
chr2:58274352-58274353,795.8689999999999,9.959019999999999,13.6148,11.1352,50.7213,8.959019999999999,38.5943,13.1967,4.88525
chr2:58274499-58274500,703.217,11.8566,7.88525,12.627,35.1844,6.2541,33.7746,16.7623,8.11885
chr2:58274555-58274556,594.057,13.8852,6.80738,11.7623,28.4016,6.590160000000001,30.331999999999997,14.5246,7.467210000000001
chr2:58274572-58274573,552.189,14.3033,6.61066,11.290999999999999,26.9016,6.9549199999999995,29.2295,13.6803,6.84426
chr2:58274573-58274574,547.623,14.3279,6.602460000000001,11.2295,26.8033,7.0,29.1107,13.5902,6.77049
chr2:58274579-58274580,520.23,14.4754,6.55328,10.8607,26.2131,7.27049,28.3975,13.0492,6.32787
chr2:58274590-58274591,490.131,14.5,6.586069999999999,10.3893,25.9918,7.602460000000001,27.623,12.4672,5.80328
chr2:58274620-58274621,410.5,14.4795,6.68852,9.12295,25.5984,8.46311,25.5984,10.9631,4.43443
chr2:58274862-58274863,53.7131,11.2787,4.0450800000000005,6.39754,20.709,12.0287,15.7951,7.82377,8.80738
chr2:58274866-58274867,54.2213,11.3279,3.97951,6.36475,20.4959,12.0779,15.7295,7.80738,8.90574
chr2:58274894-58274895,52.8238,11.2951,3.2377,6.14754,18.8279,12.8648,14.8852,7.75,9.7623
chr2:58274898-58274899,52.3156,11.2623,3.15574,6.13115,18.6803,12.9631,14.7869,7.75,9.84426
chr2:58274900-58274901,52.0615,11.2459,3.11475,6.12295,18.6066,13.0123,14.7377,7.75,9.88525
chr2:58274909-58274910,50.918,11.1721,2.93033,6.086069999999999,18.2746,13.2336,14.5164,7.75,10.0697
chr2:58274960-58274961,40.0164,10.832,1.9959,6.0,15.8197,15.0943,13.1598,7.58197,12.1803
chr2:58274961-58274962,39.8156,10.8279,1.9836099999999999,6.0,15.7787,15.127,13.1393,7.57787,12.2213
chr2:58275332-58275333,127.152,9.69672,3.19672,18.4467,14.9467,78.9713,22.127,39.25,34.4508
chr2:58275363-58275364,138.84,9.56967,3.06967,18.3197,14.8197,75.9221,21.2377,39.25,32.5451
chr2:58275365-58275366,139.594,9.56148,3.06148,18.3115,14.8115,75.7254,21.1803,39.25,32.4221
chr2:58275366-58275367,139.971,9.55738,3.0573799999999998,18.3074,14.8074,75.627,21.1516,39.25,32.3607
chr2:58275367-58275368,140.34799999999998,9.55328,3.05328,18.3033,14.8033,75.5287,21.123,39.25,32.2992
chr2:58275374-58275375,142.516,9.54508,2.9836099999999997,18.0287,14.7951,73.8975,20.5943,38.8607,31.7049
chr2:58275393-58275394,142.988,9.598360000000001,2.80328,17.0697,14.8484,69.7254,19.1762,37.3811,30.7131
chr2:58301054-58301055,302.512,4.60656,3.75,34.7992,24.6803,6.18443,19.6475,3.85656,4.60656
chr2:58301072-58301073,321.385,4.53279,3.7623,36.6189,24.8525,7.0450800000000005,20.2008,3.80738,4.520490000000001
chr2:58301074-58301075,323.107,4.52459,3.77049,36.8893,24.8443,7.20902,20.2418,3.8155699999999997,4.5041
chr2:58301092-58301093,325.566,4.5,3.84426,38.1926,24.623,8.19262,20.2172,3.9385199999999996,4.40574
chr2:58301121-58301122,317.111,4.5082,3.93033,39.2664,24.1066,9.43033,19.7541,4.22541,4.2950800000000005
chr2:58311440-58311441,22.4631,3.5,1.59426,3.5082,11.8361,10.5164,6.336069999999999,2.67213,1.91393
chr2:58311442-58311443,23.1025,3.5,1.62705,3.5327900000000003,11.8443,10.5656,6.34426,2.68852,1.9057400000000002
chr2:58311444-58311445,23.7418,3.5,1.6598400000000002,3.55738,11.8525,10.6148,6.35246,2.70492,1.8975400000000002
chr2:58311445-58311446,24.0615,3.5,1.6762299999999999,3.56967,11.8566,10.6393,6.35656,2.71311,1.8934400000000002
chr2:58311451-58311452,25.9795,3.5,1.7745900000000001,3.64344,11.8811,10.7869,6.38115,2.7623,1.86885
chr2:58311462-58311463,29.4959,3.5,1.95492,3.77869,11.9262,11.0574,6.42623,2.8524599999999998,1.8237700000000001
chr2:58311465-58311466,30.4549,3.5,2.0041,3.8155699999999997,11.9385,11.1311,6.43852,2.87705,1.81148
chr2:58311506-58311507,41.1639,4.10656,2.55328,4.7582,11.0902,11.0451,6.9549199999999995,3.4549199999999995,2.05328
chr2:58311533-58311534,45.8033,4.7868900000000005,2.63525,5.479509999999999,10.2131,10.1762,7.13525,3.97951,2.36475
chr2:58326235-58326236,85.4754,3.4877,3.11885,35.3893,14.0779,48.2951,17.0246,20.6393,24.0246
chr2:58326243-58326244,91.2131,3.35656,3.05328,36.209,14.2418,49.4426,17.2869,21.459,24.2869
chr2:58326246-58326247,93.3648,3.30738,3.02869,36.5164,14.3033,49.873000000000005,17.3852,21.7664,24.3852
chr2:58326247-58326248,94.08200000000001,3.2909800000000002,3.02049,36.6189,14.3238,50.0164,17.418,21.8689,24.418000000000003
chr2:58326248-58326249,94.7992,3.2745900000000003,3.0123,36.7213,14.3443,50.1598,17.4508,21.9713,24.4508
chr2:58326384-58326385,140.275,2.37295,3.06148,37.0902,16.0615,51.1107,15.7623,30.6352,22.0082
chr2:58326386-58326387,139.078,2.3893400000000002,3.06967,36.8689,16.0697,50.7254,15.6639,30.5533,21.9426
chr2:58326395-58326396,133.69299999999998,2.46311,3.10656,35.873000000000005,16.1066,48.9918,15.2213,30.1844,21.6475
chr2:58349799-58349800,147.934,5.37295,2.7377,44.5533,18.7336,55.4918,29.081999999999997,31.5656,33.3402
chr2:58349909-58349910,232.549,7.9836100000000005,3.67213,49.376999999999995,22.1475,74.2172,39.7951,39.6721,36.6803
chr2:58349911-58349912,232.40200000000002,8.032789999999999,3.65574,49.2459,22.2049,74.3156,39.9098,39.6557,36.6393
chr2:58349913-58349914,232.25400000000002,8.08197,3.6393400000000002,49.1148,22.2623,74.4139,40.0246,39.6393,36.5984
chr2:58349917-58349918,231.959,8.18033,3.60656,48.8525,22.377,74.6107,40.2541,39.6066,36.5164
chr2:58349918-58349919,231.885,8.20492,3.59836,48.7869,22.4057,74.6598,40.3115,39.5984,36.4959
chr2:58349923-58349924,228.22099999999998,8.34426,3.5082,47.9344,22.581999999999997,74.4795,40.5492,39.1803,36.1803
chr2:58349930-58349931,221.93900000000002,8.54508,3.36475,46.5574,22.8402,74.0779,40.8648,38.4631,35.6639
chr2:58385024-58385025,33.1967,2.7377,0.602459,10.0492,13.2951,4.09016,8.43852,5.4877,4.02869
chr2:58385025-58385026,34.0574,2.7623,0.622951,10.1311,13.2951,4.13525,8.51639,5.5123,4.01639
chr2:58385032-58385033,39.4262,2.90984,0.766393,10.6393,13.3033,4.42623,8.979510000000001,5.65984,3.9467199999999996
chr2:58385056-58385057,52.2131,3.20492,1.2582,11.8197,13.4016,5.2131099999999995,9.86475,5.9549199999999995,3.84836
chr2:58385078-58385079,68.4344,3.5123,1.8565599999999998,13.3074,13.4918,6.34016,10.7131,6.336069999999999,3.7582
chr2:58385079-58385080,69.4672,3.52869,1.8934400000000002,13.4016,13.4959,6.41803,10.7541,6.36066,3.7541
chr2:58385174-58385175,104.00399999999999,3.5041,2.93443,16.877,11.0,10.7582,9.48361,7.36885,3.2991800000000002
chr2:58464935-58464936,83.4754,4.39344,4.57787,13.6434,8.827869999999999,8.40574,9.22541,8.38115,3.9590199999999998
chr2:58465090-58465091,437.12300000000005,7.0696699999999995,6.82787,19.6721,11.9221,12.6475,5.25,9.672130000000001,8.7582
chr2:58465148-58465149,421.69699999999995,5.41803,6.2623,19.0492,11.8934,9.95492,5.25,9.88115,8.89344
chr2:58465152-58465153,417.17199999999997,5.30328,6.229509999999999,18.918,11.8443,9.7418,5.25,9.86475,8.84426
chr2:58465177-58465178,369.32,4.35656,5.7950800000000005,17.6066,11.5697,8.04918,5.31557,9.598360000000001,8.30738
chr2:58465178-58465179,365.74199999999996,4.299180000000001,5.7582,17.5123,11.5615,7.950819999999999,5.32377,9.57377,8.26639
chr2:58465181-58465182,356.139,4.15574,5.65574,17.2623,11.5492,7.70902,5.34836,9.5041,8.15574
chr2:58675323-58675324,110.307,28.3238,0.737705,5.06557,12.9959,1.79508,10.9508,7.700819999999999,3.20492
chr2:58675376-58675377,135.037,29.0164,0.983607,4.2131099999999995,13.9959,2.0123,10.2131,6.93443,2.95902
chr2:58675377-58675378,135.209,28.9959,0.9877049999999999,4.18852,13.9918,2.02049,10.1885,6.90574,2.94672
chr2:58675381-58675382,135.496,28.9057,1.0,4.10246,13.9549,2.04918,10.1025,6.80328,2.90164
chr2:58675384-58675385,134.80700000000002,28.8197,1.0,4.06557,13.8811,2.06148,10.0656,6.7541,2.87705
chr2:58788606-58788607,94.4713,3.5450800000000005,0.0,11.9918,5.4549199999999995,41.1107,5.84836,12.5902,19.0902
chr2:58788616-58788617,95.0041,3.42213,0.0,11.7869,5.57787,40.126999999999995,5.80738,12.3443,18.8443
chr2:58798544-58798545,234.80700000000002,54.0287,5.0450800000000005,7.36475,9.967210000000001,2.4877,6.909839999999999,9.61475,4.14754
chr2:58798545-58798546,235.07,54.1598,5.0368900000000005,7.38934,9.9959,2.4672099999999997,6.92623,9.639339999999999,4.14344
chr2:58798546-58798547,235.332,54.291000000000004,5.02869,7.413930000000001,10.0246,2.44672,6.94262,9.66393,4.13934
chr2:58798547-58798548,235.59400000000002,54.4221,5.020490000000001,7.43852,10.0533,2.42623,6.95902,9.68852,4.13525
chr2:58798598-58798599,218.102,58.0369,4.39344,8.13115,12.3074,1.39344,7.61885,10.9754,3.64344
chr2:58798603-58798604,213.59400000000002,57.9139,4.33197,8.110660000000001,12.5328,1.33197,7.63934,11.0574,3.5819699999999997
chr2:58798604-58798605,212.69299999999998,57.8893,4.3196699999999995,8.10656,12.5779,1.3196700000000001,7.643439999999999,11.0738,3.56967
chr2:58916157-58916158,720.221,10.873,3.5,45.2787,21.6844,136.283,23.7459,67.459,71.459
chr2:58916182-58916183,786.033,11.5164,3.34016,44.7377,22.25,133.549,24.5533,67.7049,72.1844
chr2:58916231-58916232,739.508,12.5,2.84836,39.376999999999995,21.7582,119.87700000000001,24.1598,59.0984,65.4959
chr2:58958033-58958034,24.877,2.63525,1.0368899999999999,7.0,8.13525,2.75,6.13525,4.17213,2.4426200000000002
chr2:58958035-58958036,25.0738,2.61885,1.07787,7.0,8.11885,2.75,6.11885,4.19672,2.43443
chr2:58958037-58958038,25.2705,2.6024599999999998,1.11885,7.0,8.10246,2.75,6.10246,4.22131,2.42623
chr2:58958044-58958045,25.959,2.54508,1.2623,7.0,8.04508,2.75,6.0450800000000005,4.30738,2.3975400000000002
chr2:58958045-58958046,26.0574,2.53689,1.2827899999999999,7.0,8.03689,2.75,6.0368900000000005,4.3196699999999995,2.39344
chr2:58958059-58958060,27.4344,2.42213,1.5696700000000001,7.0,7.92213,2.75,5.92213,4.4918,2.33607
chr2:58958128-58958129,29.6598,1.7295099999999999,3.2459,6.40574,8.34426,2.5082,4.67213,4.88115,2.25
chr2:58958132-58958133,29.1352,1.69672,3.3032800000000004,6.34016,8.409839999999999,2.5,4.59016,4.84016,2.25
chr2:58958137-58958138,28.418000000000003,1.6762299999999999,3.3237699999999997,6.27869,8.47131,2.5,4.52869,4.77869,2.25
chr2:58958138-58958139,28.2746,1.67213,3.32787,6.26639,8.48361,2.5,4.51639,4.76639,2.25
chr2:58958150-58958151,26.5533,1.62295,3.37705,6.11885,8.63115,2.5,4.36885,4.61885,2.25
chr2:58958151-58958152,26.4098,1.61885,3.38115,6.10656,8.64344,2.5,4.35656,4.60656,2.25
chr2:58958152-58958153,26.2664,1.61475,3.38525,6.09426,8.65574,2.5,4.34426,4.59426,2.25
chr2:58958153-58958154,26.123,1.61066,3.3893400000000002,6.08197,8.66803,2.5,4.33197,4.58197,2.25
chr2:58958748-58958749,273.705,4.0,4.0123,22.9385,11.7254,9.61885,8.77459,5.35656,3.11885
chr2:58958766-58958767,286.246,4.0,3.86475,23.6762,12.0205,9.69262,8.479510000000001,5.57787,3.1926200000000002
chr2:58958788-58958789,290.861,3.7663900000000003,3.4385199999999996,24.0164,12.5615,9.75,7.93852,5.75,3.32787
chr2:58985336-58985337,397.87300000000005,11.8197,23.2254,21.0656,24.7951,61.5041,15.8893,22.1803,28.2623
chr2:58989473-58989474,180.377,51.0205,2.33197,5.5082,13.8074,2.67623,12.8975,5.2377,5.97131
chr2:58989474-58989475,181.463,51.3279,2.3524599999999998,5.53279,13.7992,2.7254099999999997,12.9057,5.29098,5.97541
chr2:58989475-58989476,182.549,51.6352,2.37295,5.55738,13.790999999999999,2.7745900000000003,12.9139,5.34426,5.979509999999999
