0,dc40f17e2081-Hudep2_ATAC,d8c53a171a5d-Hudep2_D3_merged_CTCF.all,a95057f6ddf5-Hudep2_BCL11A,e14214331f97-Hudep2_D0_GATA1.all,cc2410e9fe9b-HUDEP2_LRF_CHIP,23219c20dab0-Hudep2_D3_merged_GATA1.all,1807765d87c9-Hudep2_D3_merged_KLF1.all,75b959ea16be-Hudep2_D3_merged_LDB1.all,7a1f325ee3b3-Hudep2_D3_merged_TAL1.all
chr19:13273775-13273776,1369.49,27.3398,31.4461,16.2859,108.60799999999999,18.7514,91.0221,23.8481,17.3246
chr19:13273839-13273840,1615.9,28.0097,39.2928,17.2113,132.42,20.6022,104.061,23.1464,20.3025
chr19:13273841-13273842,1619.55,28.0373,39.4378,17.2293,133.17,20.6215,104.348,23.1174,20.3812
chr19:13273859-13273860,1633.42,28.2859,40.2086,17.3287,139.261,20.6215,106.262,22.8688,20.953000000000003
chr19:13273872-13273873,1611.68,28.5014,39.8494,17.3467,145.671,20.4959,107.035,22.6174,21.3301
chr19:13273927-13273928,1425.73,29.3135,35.5525,17.1202,171.37599999999998,19.9102,106.01899999999999,21.634,22.2666
chr19:13273928-13273929,1420.44,29.3246,35.4157,17.1091,171.894,19.9019,105.925,21.6133,22.2721
chr19:13283350-13283351,231.59099999999998,10.6202,6.03177,18.0566,38.6326,17.7942,13.6133,6.4930900000000005,4.75552
chr19:13305557-13305558,111.829,136.39600000000002,1.86326,11.453,25.2887,7.73343,14.384,10.913,10.3771
chr19:13305595-13305596,105.18,128.659,1.90055,11.6588,24.2804,7.11602,14.7182,12.0331,9.6837
chr19:13305596-13305597,104.94200000000001,128.344,1.89779,11.6506,24.2583,7.0953,14.7224,12.0594,9.65746
chr19:13323773-13323774,198.47099999999998,55.6699,0.5690609999999999,5.3163,25.7707,3.66298,11.4171,7.41022,5.1698900000000005
chr19:13323782-13323783,206.017,58.1561,0.668508,5.39088,26.3177,3.7997199999999998,11.7279,7.53453,5.40608
chr19:13323850-13323851,225.49599999999998,69.4296,1.7320400000000002,5.6685099999999995,29.6478,4.458559999999999,13.9392,8.26657,7.70442
chr19:13323853-13323854,224.787,69.6285,1.78177,5.67265,29.7472,4.46685,14.0097,8.287289999999999,7.78729
chr19:13323856-13323857,224.079,69.8273,1.83149,5.6768,29.8467,4.475140000000001,14.0801,8.308010000000001,7.87017
chr19:13323859-13323860,223.37,70.0262,1.8812200000000001,5.6809400000000005,29.9461,4.48343,14.1506,8.32873,7.95304
chr19:13323868-13323869,216.894,69.9392,2.03039,5.730659999999999,30.1202,4.4709900000000005,14.2997,8.390880000000001,8.12707
chr19:13323889-13323890,201.782,69.7362,2.37845,5.84669,30.5262,4.4419900000000005,14.6478,8.535910000000001,8.53315
chr19:13323890-13323891,201.062,69.7265,2.3950299999999998,5.8522099999999995,30.5456,4.4406099999999995,14.6644,8.542819999999999,8.552489999999999
chr19:13345585-13345586,62.2583,34.6782,0.0,2.97099,16.8564,2.79834,8.61326,6.64088,2.18646
chr19:13352742-13352743,51.8204,13.9931,1.00138,1.8687799999999999,16.7514,1.1809399999999999,6.89365,5.56354,4.969609999999999
chr19:13352744-13352745,51.6547,13.9572,1.01243,1.88536,16.779,1.1809399999999999,6.89917,5.53867,4.93646
chr19:13352752-13352753,50.9917,13.8135,1.05663,1.95166,16.8895,1.1809399999999999,6.92127,5.43923,4.80387
chr19:13373356-13373357,73.0249,88.0746,2.8895,16.011,30.3619,21.6644,9.53177,13.5359,4.5442
chr19:13373405-13373406,99.9199,95.8729,4.3384,17.1022,31.7169,27.7403,10.1243,13.913,5.90193
chr19:13373455-13373456,114.265,93.3094,5.6326,17.3508,32.2445,31.9613,10.5566,13.8356,7.66022
chr19:13373457-13373458,114.47,93.04700000000001,5.67127,17.3481,32.2666,32.0635,10.5677,13.8273,7.72928
chr19:13388126-13388127,230.804,129.047,2.77901,14.4641,56.3633,10.3785,43.2459,15.1547,12.5994
chr19:13388931-13388932,103.829,97.3412,1.69613,10.5304,30.1934,5.64088,16.6533,9.998619999999999,3.99862
chr19:13389014-13389015,122.765,106.546,2.83287,12.4268,30.1851,5.07597,19.3867,11.2818,3.35221
chr19:13389015-13389016,122.631,106.413,2.8508299999999998,12.4392,30.145,5.06215,19.413,11.279000000000002,3.35221
chr19:13389035-13389036,119.95200000000001,103.76100000000001,3.20994,12.6878,29.3439,4.785909999999999,19.9378,11.2238,3.35221
chr19:13477460-13477461,14.587,48.4323,1.1132600000000001,6.20718,15.5663,2.14641,6.07182,9.175410000000001,3.96409
chr19:13477462-13477463,14.7583,48.7472,1.11602,6.2209900000000005,15.5884,2.12983,6.0911599999999995,9.197510000000001,3.99171
chr19:13477463-13477464,14.8439,48.9047,1.1174,6.2279,15.5994,2.12155,6.10083,9.20856,4.00552
chr19:13477489-13477490,17.0704,52.9986,1.15331,6.4074599999999995,15.8867,1.90608,6.3522099999999995,9.49586,4.3646400000000005
chr19:13477497-13477498,17.6008,53.8039,1.16436,6.42403,15.8881,1.83978,6.41022,9.58425,4.43646
chr19:13477508-13477509,18.2997,54.8218,1.17956,6.43923,15.8729,1.74862,6.486190000000001,9.7058,4.52762
chr19:13477515-13477516,18.6202,55.221000000000004,1.2058,6.39917,15.7887,1.69061,6.5179599999999995,9.799719999999999,4.5442
chr19:13477517-13477518,18.7058,55.3232,1.21409,6.3853599999999995,15.761,1.67403,6.5262400000000005,9.82735,4.5469599999999994
chr19:13477518-13477519,18.7486,55.3743,1.21823,6.37845,15.7472,1.66575,6.530390000000001,9.84116,4.5483400000000005
chr19:13539332-13539333,42.4669,39.2666,2.02624,10.3826,13.5166,5.34945,14.9337,14.0221,4.61188
chr19:13539357-13539358,48.855,40.6133,2.15331,10.6436,14.0566,5.475140000000001,15.413,13.8025,5.0814900000000005
chr19:13539408-13539409,55.4227,40.6367,2.43508,10.3232,14.7182,5.5511,15.0097,12.8854,5.64227
chr19:13539409-13539410,55.4738,40.6119,2.44061,10.3094,14.7265,5.55249,14.9903,12.8688,5.6477900000000005
chr19:13539426-13539427,54.3936,39.3204,2.51105,9.86326,14.7735,5.57597,14.3564,12.4931,5.6243099999999995
chr19:13539434-13539435,53.8854,38.7127,2.5442,9.653310000000001,14.7956,5.58702,14.058,12.3163,5.6132599999999995
chr19:13539445-13539446,52.8066,37.7942,2.57597,9.343919999999999,14.7638,5.57459,13.6202,12.0939,5.57735
chr19:13539446-13539447,52.6671,37.7017,2.57735,9.31354,14.7541,5.5704400000000005,13.5773,12.075999999999999,5.57182
chr19:13541934-13541935,53.6243,62.576,1.27624,7.69199,15.0,1.7430900000000003,8.30525,4.5041400000000005,3.5607699999999998
chr19:13541935-13541936,54.0055,62.8564,1.27624,7.71547,15.0373,1.75967,8.321819999999999,4.47928,3.56768
chr19:13541952-13541953,59.5912,66.8108,1.24309,8.09807,15.4392,2.04144,8.48757,4.17265,3.70166
chr19:13541971-13541972,64.9365,70.6367,1.15746,8.51796,15.5649,2.42265,8.602210000000001,3.90055,3.94199
chr19:13542059-13542060,71.0373,76.5193,0.585635,9.881219999999999,13.5207,3.74309,8.49033,3.5,4.92403
chr19:13637552-13637553,49.4572,29.5456,0.348066,5.0221,9.73757,2.0,6.77901,8.817680000000001,4.06077
chr19:13637554-13637555,49.7058,29.6064,0.337017,5.008290000000001,9.748619999999999,2.0,6.76796,8.795580000000001,4.08564
chr19:13637557-13637558,50.0787,29.6975,0.320442,4.98757,9.765189999999999,2.0,6.75138,8.76243,4.12293
chr19:13648485-13648486,37.2762,5.5069099999999995,1.22376,5.18508,8.42265,1.84116,5.280390000000001,3.30663,1.97238
chr19:13648517-13648518,43.7348,5.5,1.67956,5.06768,7.98619,1.86602,5.752759999999999,3.58564,2.05249
chr19:13649468-13649469,37.471,3.09945,1.0911600000000001,4.4419900000000005,15.5718,8.638119999999999,7.70442,7.07044,6.74586
chr19:13649469-13649470,37.4365,3.09254,1.10497,4.44613,15.5718,8.64365,7.70994,7.09807,6.74724
chr19:13649581-13649582,33.6948,3.6671300000000002,2.1395,5.73757,13.3453,8.191989999999999,8.779010000000001,9.925410000000001,6.8453
chr19:13694055-13694056,125.37799999999999,5.4268,9.82873,14.9848,16.9047,28.4061,20.308,31.1699,19.9931
chr19:13694057-13694058,126.73200000000001,5.41575,9.90884,15.0069,16.9323,28.5801,20.3854,31.3108,20.1174
chr19:13694114-13694115,153.191,4.93508,11.1506,14.6174,16.7914,33.25,22.0483,32.884,24.4779
chr19:13694115-13694116,153.27100000000002,4.92403,11.1506,14.5981,16.7721,33.2997,22.0608,32.8564,24.5442
chr19:13694137-13694138,155.033,4.6809400000000005,11.1506,14.1727,16.3467,34.3936,22.3343,32.2486,26.0028
chr19:13694138-13694139,155.113,4.6698900000000005,11.1506,14.1533,16.3273,34.4434,22.3467,32.221,26.0691
chr19:13694145-13694146,154.445,4.59945,11.0539,14.011,16.1506,34.6464,22.3854,31.8826,26.4296
chr19:13694148-13694149,153.94799999999998,4.5704400000000005,10.9959,13.9489,16.0677,34.7086,22.3936,31.7127,26.5663
chr19:13694150-13694151,153.616,4.5511,10.9572,13.9075,16.0124,34.75,22.3992,31.5994,26.6575
chr19:13694152-13694153,153.285,4.53177,10.9185,13.866,15.9572,34.7914,22.4047,31.4862,26.7486
chr19:13694187-13694188,140.599,4.2320400000000005,9.62293,13.1022,14.6809,34.7044,22.0373,28.4986,27.8025
chr19:13700175-13700176,158.236,104.51799999999999,4.3522099999999995,9.21547,34.297,4.34392,10.6091,18.3757,6.5041400000000005
chr19:13700267-13700268,194.24400000000003,130.903,3.94613,11.1934,38.3936,3.58149,15.2583,15.1312,7.14503
chr19:13700268-13700269,193.977,130.859,3.94061,11.2086,38.3936,3.56492,15.2887,15.0718,7.15331
chr19:13700277-13700278,191.565,130.461,3.89088,11.3453,38.3936,3.41575,15.5622,14.5373,7.2279
chr19:13700279-13700280,191.02900000000002,130.373,3.87983,11.3757,38.3936,3.3826,15.6229,14.4185,7.24448
chr19:13802787-13802788,47.3273,3.52486,0.848066,11.605,11.6395,13.3412,8.096689999999999,15.8122,16.953
chr19:13802789-13802790,46.8108,3.50829,0.828729,11.6271,11.6892,13.355,8.06906,15.7238,16.9448
chr19:13802796-13802797,44.9696,3.49171,0.7859119999999999,11.663,11.7804,13.3867,7.93094,15.3895,16.9406
chr19:13828253-13828254,783.26,57.8163,6.40331,35.836999999999996,35.8936,83.6782,54.355,60.0152,60.0856
chr19:13828255-13828256,792.1519999999999,58.1423,6.4419900000000005,36.0635,36.0511,84.2445,54.5732,60.3605,60.4282
chr19:13828290-13828291,935.0930000000001,62.8619,7.50414,40.1989,38.4213,94.7113,57.6215,66.1892,66.2086
chr19:13828291-13828292,937.5830000000001,62.9116,7.53867,40.2735,38.4503,94.9102,57.6464,66.297,66.297
chr19:13828292-13828293,940.073,62.9613,7.5732,40.3481,38.4793,95.1091,57.6713,66.4047,66.3854
chr19:13828293-13828294,942.564,63.011,7.60773,40.4227,38.5083,95.30799999999999,57.6961,66.5124,66.4738
chr19:13828294-13828295,945.054,63.0608,7.64227,40.4972,38.5373,95.5069,57.721000000000004,66.6202,66.5622
chr19:13828300-13828301,959.9960000000001,63.3591,7.84945,40.9448,38.7113,96.7003,57.8702,67.2666,67.0925
chr19:13828302-13828303,964.977,63.4586,7.91851,41.0939,38.7693,97.0981,57.9199,67.482,67.2693
chr19:13830949-13830950,394.235,11.2514,6.10773,27.7472,25.1423,66.3273,79.5939,59.4972,38.413000000000004
chr19:13830952-13830953,389.54400000000004,11.3218,6.11188,27.5442,25.1754,65.6436,79.3785,59.232,38.0276
chr19:13832309-13832310,73.7942,104.93799999999999,2.6547,8.62155,21.5525,5.6477900000000005,9.111880000000001,8.07597,10.0138
chr19:13832312-13832313,73.6989,104.171,2.6712700000000003,8.6174,21.4655,5.63122,9.07873,8.02624,9.852210000000001
chr2:57724836-57724837,41.9309,40.7099,5.4779,4.82459,10.0898,2.3826,9.70166,8.54006,3.1547
chr2:57724848-57724849,41.4779,41.058,5.56077,4.6477900000000005,10.5428,2.43785,9.65746,8.55663,3.1049700000000002
chr2:57724857-57724858,40.9309,41.1575,5.6105,4.51105,10.8785,2.47514,9.62017,8.53177,3.0676799999999997
chr2:57724858-57724859,40.8702,41.1685,5.61602,4.4958599999999995,10.9157,2.4792799999999997,9.616019999999999,8.529010000000001,3.06354
chr2:57724859-57724860,40.8094,41.1796,5.62155,4.480659999999999,10.953,2.48343,9.611880000000001,8.52624,3.05939
chr2:57724861-57724862,40.5442,41.105,5.62983,4.44475,11.0497,2.48895,9.5953,8.493089999999999,3.0566299999999997
chr2:57724862-57724863,40.4116,41.0677,5.63398,4.4268,11.0981,2.49171,9.587019999999999,8.476519999999999,3.05525
chr2:57987102-57987103,255.642,69.0856,1.0,9.447510000000001,20.2307,7.7279,14.4793,8.33425,3.97928
chr2:57987104-57987105,259.579,69.7044,1.0,9.508289999999999,20.3522,7.74448,14.6312,8.42265,4.0179599999999995
chr2:58004254-58004255,542.7719999999999,5.53867,9.20304,107.311,17.6989,134.548,31.4586,60.4903,58.8218
chr2:58004315-58004316,568.543,5.53453,11.017999999999999,112.94200000000001,16.0511,140.134,29.8315,61.1243,59.36600000000001
chr2:58004316-58004317,567.243,5.53315,11.0387,112.82,16.0014,139.997,29.7638,61.0152,59.3163
chr2:58004334-58004335,543.8480000000001,5.508290000000001,11.4116,110.633,15.1064,137.536,28.5456,59.0511,58.4213
chr2:58004344-58004345,527.746,5.49448,11.5359,108.99700000000001,14.6367,135.793,27.8688,57.7942,57.8688
chr2:58004345-58004346,525.67,5.4930900000000005,11.5359,108.771,14.5939,135.562,27.8011,57.6436,57.8052
chr2:58055420-58055421,27.384,1.56215,2.94475,1.9751400000000001,6.83011,2.3605,1.91713,0.142265,0.375691
chr2:58055464-58055465,32.5069,1.86464,3.01934,3.04972,6.31492,3.18508,1.93508,0.310773,0.457182
chr2:58055474-58055475,33.3494,1.98895,3.00552,3.3674,6.25967,3.37845,1.97652,0.379834,0.457182
chr2:58055475-58055476,33.4337,2.0013799999999997,3.00414,3.39917,6.2541400000000005,3.39779,1.9806599999999999,0.38674000000000003,0.457182
chr2:58055532-58055533,35.4006,2.7154700000000003,2.83564,5.10497,6.535909999999999,4.41575,2.16436,0.875691,0.36740300000000004
chr2:58055544-58055545,35.2017,2.88122,2.78039,5.4530400000000006,6.70166,4.59807,2.21409,1.00276,0.334254
chr2:58133479-58133480,106.609,84.9282,0.475138,8.06077,16.5994,9.616019999999999,18.674,9.3384,8.852210000000001
chr2:58266383-58266384,44.9116,4.3895,0.889503,11.1975,8.4489,8.8605,3.37155,7.67403,3.50276
chr2:58273832-58273833,1728.75,19.8536,20.9254,9.029010000000001,55.5925,13.6354,75.1298,16.8646,14.8812
chr2:58273837-58273838,1742.16,20.1436,20.9116,9.07044,56.1588,13.6906,75.3854,16.9061,15.0401
chr2:58274155-58274156,641.673,19.1727,5.8093900000000005,14.732000000000001,54.86600000000001,8.660219999999999,47.2749,10.5552,12.855
chr2:58274178-58274179,647.192,17.4959,6.6326,14.5856,54.1671,8.6547,45.8633,10.4807,11.7666
chr2:58274179-58274180,647.496,17.4213,6.67127,14.5773,54.1367,8.6547,45.7997,10.4779,11.7169
chr2:58274223-58274224,683.3760000000001,14.9157,8.64503,13.7707,53.308,8.78453,43.4613,10.6809,9.55663
chr2:58274228-58274229,689.1010000000001,14.6326,8.90746,13.6464,53.2251,8.81215,43.1851,10.7362,9.280389999999999
chr2:58274229-58274230,690.2460000000001,14.575999999999999,8.95994,13.6215,53.2086,8.817680000000001,43.1298,10.7472,9.22514
chr2:58274259-58274260,721.9989999999999,13.192,10.4558,12.8757,53.0262,8.98343,41.7873,11.0787,7.83011
chr2:58274260-58274261,722.972,13.1464,10.5028,12.8522,53.0055,8.98343,41.7445,11.0994,7.79006
chr2:58274351-58274352,780.659,10.4268,12.4337,11.5166,49.7334,8.593919999999999,38.8218,13.4503,5.65608
chr2:58274352-58274353,780.79,10.413,12.4227,11.5166,49.6809,8.58425,38.8039,13.4807,5.6547
chr2:58274499-58274500,683.456,11.9738,8.052489999999999,12.1796,35.1174,6.64227,33.5497,15.9751,7.45304
chr2:58274555-58274556,575.783,13.3605,7.15746,11.25,29.9268,7.07182,30.0898,14.2017,6.7279
chr2:58274572-58274573,529.552,13.6229,6.90331,10.7127,28.5746,7.28315,28.8757,13.4185,6.30387
chr2:58274573-58274574,526.5930000000001,13.6367,6.88674,10.6782,28.4931,7.29558,28.7997,13.3702,6.27762
chr2:58274579-58274580,508.833,13.7196,6.78729,10.470999999999998,28.0041,7.37017,28.3439,13.0801,6.12017
chr2:58274590-58274591,476.273,13.8715,6.60497,10.0912,27.1077,7.50691,27.5083,12.5483,5.8314900000000005
chr2:58274620-58274621,392.49199999999996,13.8066,6.29972,9.0663,25.8191,7.96271,25.605,11.2859,4.9958599999999995
chr2:58274862-58274863,48.4862,11.1036,3.99586,6.31492,20.7983,12.2058,15.6257,7.81492,8.74033
chr2:58274866-58274867,48.4586,11.0925,3.90193,6.3093900000000005,20.5718,12.3273,15.5207,7.80939,8.89503
chr2:58274894-58274895,48.0221,11.0262,3.2721,6.25967,19.0359,13.1506,14.808,7.76519,9.93923
chr2:58274898-58274899,47.7514,11.0262,3.2058,6.2430900000000005,18.8591,13.2445,14.7251,7.75414,10.0552
chr2:58274900-58274901,47.61600000000001,11.0262,3.17265,6.2348099999999995,18.7707,13.2914,14.6837,7.74862,10.1133
chr2:58274909-58274910,47.0069,11.0262,3.0234799999999997,6.19751,18.3729,13.5028,14.4972,7.72376,10.3743
chr2:58274960-58274961,37.2818,10.6519,2.28867,6.40055,16.5525,14.8577,12.982000000000001,7.83287,12.547
chr2:58274961-58274962,37.0028,10.6326,2.27762,6.41298,16.5318,14.9102,12.9503,7.84669,12.5981
chr2:58275332-58275333,117.34,9.979280000000001,2.79006,17.4157,15.4227,74.3412,20.8909,36.884,33.1547
chr2:58275363-58275364,127.62200000000001,9.846689999999999,2.81215,17.1602,15.1492,72.3798,20.134,36.9793,32.3149
chr2:58275365-58275366,127.809,9.843919999999999,2.7955799999999997,17.1022,15.1298,72.07600000000001,20.0511,36.8854,32.2238
chr2:58275366-58275367,127.90299999999999,9.84254,2.78729,17.0732,15.1202,71.92399999999999,20.0097,36.8384,32.1782
chr2:58275367-58275368,127.99700000000001,9.84116,2.77901,17.0442,15.1105,71.7721,19.9682,36.7914,32.1326
chr2:58275374-58275375,128.655,9.831489999999999,2.72099,16.8412,15.0428,70.7086,19.6782,36.4627,31.8135
chr2:58275393-58275394,129.847,9.821819999999999,2.5511,16.2652,14.884,67.7472,18.8785,35.4959,30.9351
chr2:58301054-58301055,276.262,4.61878,3.71271,33.5981,23.4006,6.3853599999999995,18.7666,3.99309,4.35773
chr2:58301072-58301073,287.077,4.61188,3.71547,34.9378,23.7831,7.1395,18.9558,4.1256900000000005,4.42541
chr2:58301074-58301075,288.099,4.61188,3.71271,35.076,23.8218,7.2279,18.9669,4.14503,4.4337
chr2:58301092-58301093,296.21,4.61188,3.68232,36.2334,24.1146,8.006910000000001,19.0331,4.3190599999999995,4.497240000000001
chr2:58301121-58301122,288.486,4.64503,3.51243,36.5635,23.5262,9.03177,18.4475,4.68232,4.39088
chr2:58311440-58311441,22.6243,3.94751,1.78315,3.73066,11.3287,9.714089999999999,6.49033,2.78315,2.18094
chr2:58311442-58311443,23.0884,3.94751,1.79972,3.7555199999999997,11.325999999999999,9.755519999999999,6.50138,2.79972,2.17541
chr2:58311444-58311445,23.5525,3.94751,1.8163,3.78039,11.3232,9.79696,6.51243,2.8163,2.16989
chr2:58311445-58311446,23.7845,3.94751,1.8245900000000002,3.79282,11.3218,9.817680000000001,6.5179599999999995,2.82459,2.16713
chr2:58311451-58311452,25.1768,3.94751,1.87431,3.8674,11.3135,9.941989999999999,6.5511,2.87431,2.15055
chr2:58311462-58311463,27.7873,3.96823,1.95718,4.02072,11.2776,10.1285,6.60359,2.98204,2.12845
chr2:58311465-58311466,28.5414,3.98895,1.97376,4.07459,11.2528,10.1492,6.61188,3.0234799999999997,2.12845
chr2:58311506-58311507,37.721,4.3605,2.20028,4.78867,10.8246,10.1671,6.72514,3.56768,2.19475
chr2:58311533-58311534,41.4461,4.89503,2.4489,5.2030400000000006,10.5511,9.60773,6.70028,3.96961,2.43923
chr2:58326235-58326236,83.5787,3.43232,2.8384,34.1851,13.5649,45.6644,16.547,20.5069,23.3854
chr2:58326243-58326244,89.0981,3.36878,2.84116,35.1077,13.7928,46.9489,16.826,21.2887,23.732
chr2:58326246-58326247,91.0124,3.33978,2.83702,35.3812,13.855,47.3425,16.9047,21.5456,23.8025
chr2:58326247-58326248,91.6506,3.33011,2.83564,35.4724,13.8757,47.4738,16.9309,21.6312,23.826
chr2:58326248-58326249,92.2887,3.32044,2.83425,35.5635,13.8964,47.605,16.9572,21.7169,23.8494
chr2:58326384-58326385,127.073,2.50829,2.92265,35.9599,15.7251,48.3273,15.634,28.9102,22.0815
chr2:58326386-58326387,126.57,2.50552,2.92541,35.7859,15.7279,48.0677,15.5539,28.9047,21.9903
chr2:58326395-58326396,123.479,2.5,2.94475,34.9337,15.7334,46.8508,15.1865,28.7693,21.587
chr2:58349799-58349800,147.17,5.7058,2.51657,42.8854,18.8508,54.174,29.7017,30.9558,31.9931
chr2:58349909-58349910,210.141,7.64088,3.43094,47.0663,21.8909,70.6561,38.2417,37.3218,35.5691
chr2:58349911-58349912,209.345,7.66298,3.41436,46.88399999999999,21.9157,70.5704,38.2776,37.2362,35.5028
chr2:58349913-58349914,208.55,7.68508,3.39779,46.7017,21.9406,70.4848,38.3135,37.1506,35.4365
chr2:58349917-58349918,206.959,7.72928,3.36464,46.336999999999996,21.9903,70.3135,38.3854,36.9793,35.3039
chr2:58349918-58349919,206.56099999999998,7.74033,3.35635,46.2459,22.0028,70.2707,38.4033,36.9365,35.2707
chr2:58349923-58349924,204.572,7.79558,3.31492,45.7901,22.0649,70.0566,38.4931,36.7224,35.105
chr2:58349930-58349931,201.787,7.87293,3.25691,45.1519,22.1519,69.7569,38.6188,36.4227,34.8729
chr2:58385024-58385025,39.0525,2.70028,1.07597,10.4876,13.3646,4.67265,8.21823,5.5580099999999995,4.0483400000000005
chr2:58385025-58385026,39.5331,2.71409,1.08564,10.5359,13.3688,4.7030400000000006,8.258289999999999,5.5704400000000005,4.0469599999999994
chr2:58385032-58385033,42.8978,2.81077,1.15331,10.8743,13.3978,4.91575,8.53867,5.6574599999999995,4.0372900000000005
chr2:58385056-58385057,54.0801,3.07597,1.42956,11.9461,13.4309,5.64503,9.3011,5.9558,3.95994
chr2:58385078-58385079,65.297,3.2624299999999997,1.72928,13.0193,13.1685,6.54972,9.751380000000001,6.28177,3.8163
chr2:58385079-58385080,65.8149,3.2707200000000003,1.7430900000000003,13.0691,13.1547,6.59254,9.770719999999999,6.2969599999999994,3.80939
chr2:58385174-58385175,91.6713,3.45856,2.53729,16.1768,10.6478,9.743089999999999,9.20304,6.83011,3.43232
chr2:58464935-58464936,108.34700000000001,4.50138,4.30525,13.6823,8.69613,8.4047,8.95856,8.383980000000001,4.1326
chr2:58465090-58465091,391.85400000000004,6.57182,6.62155,18.8978,11.4309,11.703,5.5953,9.47376,8.22376
chr2:58465148-58465149,382.264,5.30249,5.9930900000000005,18.0925,11.8191,9.71547,5.35773,9.491710000000001,8.330110000000001
chr2:58465152-58465153,378.026,5.19751,5.93232,17.9765,11.8191,9.5442,5.36878,9.469610000000001,8.29144
chr2:58465177-58465178,337.843,4.491709999999999,5.4779,16.9779,11.7445,8.324589999999999,5.4627099999999995,9.15746,7.85083
chr2:58465178-58465179,336.022,4.4627099999999995,5.458559999999999,16.9337,11.7403,8.273480000000001,5.46685,9.14227,7.83011
chr2:58465181-58465182,330.561,4.3756900000000005,5.40055,16.8011,11.7279,8.12017,5.47928,9.096689999999999,7.76796
chr2:58675323-58675324,101.896,26.8881,0.7693369999999999,5.0469599999999994,13.0953,1.97376,10.6298,7.33702,2.91298
chr2:58675376-58675377,117.925,27.8812,0.892265,4.31492,13.1008,1.97652,10.0967,6.77762,2.81354
chr2:58675377-58675378,118.046,27.8826,0.895028,4.3011,13.0981,1.9751400000000001,10.0801,6.76105,2.8066299999999997
chr2:58675381-58675382,118.52600000000001,27.8881,0.906077,4.2458599999999995,13.087,1.9696099999999999,10.0138,6.69475,2.77901
chr2:58675384-58675385,118.887,27.8923,0.914365,4.20442,13.0787,1.96547,9.964089999999999,6.64503,2.75829
chr2:58788606-58788607,85.9613,3.38536,0.0,11.5718,5.25,38.5331,5.9419900000000005,11.6174,17.7058
chr2:58788616-58788617,85.5442,3.23619,0.0,11.2362,5.39227,37.3564,5.8632599999999995,11.308,17.4323
chr2:58798544-58798545,212.358,51.1671,4.61602,7.02486,10.413,2.26796,6.63674,9.580110000000001,4.1146400000000005
chr2:58798545-58798546,212.42,51.2693,4.6146400000000005,7.04006,10.442,2.25691,6.65193,9.60083,4.10635
chr2:58798546-58798547,212.482,51.3715,4.6132599999999995,7.05525,10.470999999999998,2.24586,6.66713,9.62155,4.09807
chr2:58798547-58798548,212.544,51.4738,4.61188,7.07044,10.5,2.23481,6.68232,9.64227,4.08978
chr2:58798598-58798599,194.31599999999997,54.163000000000004,4.17403,7.40193,12.0539,1.7251400000000001,7.33702,10.6975,3.5276199999999998
chr2:58798603-58798604,190.78,54.086999999999996,4.09807,7.38812,12.192,1.6768,7.36464,10.7735,3.47928
chr2:58798604-58798605,190.07299999999998,54.0718,4.08287,7.38536,12.2196,1.66713,7.37017,10.7887,3.46961
chr2:58916157-58916158,651.613,11.1685,3.25552,42.5953,21.1064,130.377,23.011,62.8246,67.4669
chr2:58916182-58916183,689.575,11.4448,3.25,42.0649,21.3412,127.90899999999999,23.424,62.36600000000001,67.3798
chr2:58916231-58916232,665.666,11.7086,3.3453,38.232,20.8467,115.322,22.9503,56.4365,62.3425
chr2:58958033-58958034,22.3978,2.4792799999999997,1.19061,6.62017,7.87569,2.7265200000000003,5.79558,4.1919900000000005,2.25
chr2:58958035-58958036,22.6851,2.46823,1.22652,6.64503,7.88398,2.72099,5.79282,4.2058,2.25
chr2:58958037-58958038,22.9724,2.45718,1.26243,6.66989,7.89227,2.7154700000000003,5.7900599999999995,4.219609999999999,2.25
chr2:58958044-58958045,23.8122,2.41851,1.38812,6.71271,7.92127,2.70166,5.758290000000001,4.27348,2.25552
chr2:58958045-58958046,23.9144,2.41298,1.40608,6.71409,7.92541,2.70028,5.75138,4.28177,2.25691
chr2:58958059-58958060,25.3453,2.33564,1.65746,6.73343,7.98343,2.68094,5.6547,4.3977900000000005,2.27624
chr2:58958128-58958129,25.5981,1.80663,2.80801,6.33287,8.31906,2.58564,4.83978,4.44751,2.3453
chr2:58958132-58958133,25.3273,1.7679599999999998,2.86326,6.2942,8.31906,2.58011,4.7900599999999995,4.42541,2.35635
chr2:58958137-58958138,24.989,1.7196099999999999,2.9323200000000003,6.2458599999999995,8.31906,2.5732,4.7279,4.3977900000000005,2.37017
chr2:58958138-58958139,24.9213,1.7099400000000002,2.94613,6.236190000000001,8.31906,2.57182,4.71547,4.39227,2.3729299999999998
chr2:58958150-58958151,23.7776,1.62155,3.04282,6.12017,8.346689999999999,2.55525,4.59392,4.28453,2.41989
chr2:58958151-58958152,23.6768,1.6146399999999999,3.04972,6.1105,8.34945,2.55387,4.58425,4.274859999999999,2.42403
chr2:58958152-58958153,23.576,1.6077299999999999,3.0566299999999997,6.10083,8.352210000000001,2.55249,4.57459,4.2651900000000005,2.42818
chr2:58958153-58958154,23.4751,1.60083,3.06354,6.0911599999999995,8.35497,2.5511,4.56492,4.25552,2.4323200000000003
