0,Hudep2_ATAC,Hudep2_D3_merged_CTCF.all,Hudep2_BCL11A,Hudep2_D0_GATA1.all,HUDEP2_LRF_CHIP,GM12878_ATAC,Hudep2_D3_merged_GATA1.all,Hudep2_D3_merged_KLF1.all,Hudep2_D3_merged_LDB1.all,Hudep2_D3_merged_TAL1.all
chr19:13207626-13207827,151.373,21.0373,7.271139999999999,7.87065,88.0162,12.5846,8.368160000000001,28.505,12.0547,13.5746
chr19:13207629-13207830,148.407,21.0896,7.301,7.863180000000001,87.5236,12.51,8.33831,28.2587,12.1517,13.6045
chr19:13207813-13208014,54.7736,22.0995,10.0522,7.004980000000001,67.8893,6.65672,11.3532,20.8831,17.0348,12.300999999999998
chr19:13207823-13208024,54.7861,21.6269,10.0025,6.917910000000001,66.944,6.35821,11.3905,20.9328,16.9726,12.0647
chr19:13207824-13208025,54.7873,21.5796,9.99751,6.9092,66.8495,6.32836,11.3943,20.9378,16.9664,12.040999999999999
chr19:13207867-13208068,53.6468,19.3706,9.5199,6.49005,62.5759,5.0149300000000006,11.2525,21.1903,16.4353,11.0025
chr19:13207888-13208089,52.3147,18.1692,9.101989999999999,6.254980000000001,60.3557,4.36194,10.9652,21.346999999999998,15.9913,10.4801
chr19:13207939-13208140,45.2761,15.7811,7.837060000000001,5.83085,56.2376,3.1629400000000003,9.7301,21.2338,14.2662,9.55348
chr19:13208736-13208937,1033.35,21.1965,24.5585,16.301,224.68,13.607000000000001,17.1057,81.3159,19.0622,18.7861
chr19:13212096-13212297,224.713,85.8856,4.17662,8.79229,159.155,15.6132,8.31095,28.3831,13.4838,8.51368
chr19:13212104-13212305,229.86700000000002,88.3582,4.32711,8.95771,160.02200000000002,15.7226,8.51493,28.7612,13.5609,8.85323
chr19:13212106-13212307,230.832,88.8856,4.36194,8.99502,160.062,15.7425,8.57463,28.8483,13.5634,8.92786
chr19:13212107-13212308,231.315,89.1493,4.37935,9.01368,160.082,15.7525,8.60448,28.8918,13.5647,8.96517
chr19:13212152-13212353,251.149,100.617,5.15299,9.82587,160.553,16.1119,9.93035,30.8259,13.5796,10.6306
chr19:13212347-13212548,118.529,74.393,7.222639999999999,9.95025,115.781,9.041039999999999,11.6493,29.7189,10.041,12.8557
chr19:13212348-13212549,117.729,74.1007,7.232589999999999,9.945269999999999,115.536,9.003730000000001,11.6393,29.6816,10.0261,12.8632
chr19:13212356-13212557,112.84700000000001,71.7289,7.245019999999999,9.91169,113.65799999999999,8.77363,11.4988,29.3134,9.952739999999999,12.857000000000001
chr19:13212363-13212564,109.12899999999999,69.709,7.245019999999999,9.88557,112.10799999999999,8.5995,11.3682,28.9826,9.9005,12.8396
chr19:13212364-13212565,108.598,69.4204,7.245019999999999,9.881839999999999,111.887,8.57463,11.3495,28.9353,9.89303,12.8371
chr19:13212380-13212581,100.101,64.8035,7.245019999999999,9.82214,108.345,8.17662,11.050999999999998,28.1791,9.77363,12.7973
chr19:13212385-13212586,97.4453,63.3607,7.245019999999999,9.80348,107.238,8.05224,10.9577,27.9428,9.73632,12.7848
chr19:13212400-13212601,89.4042,58.9826,7.2350699999999994,9.74876,103.889,7.68532,10.6729,27.2226,9.62935,12.7363
chr19:13212401-13212602,89.0037,58.7338,7.22015,9.743780000000001,103.705,7.67662,10.6542,27.1766,9.62935,12.7201
chr19:13212409-13212610,85.7998,56.7438,7.10075,9.70398,102.23299999999999,7.60697,10.505,26.8085,9.62935,12.5908
chr19:13212451-13212652,69.0448,46.2823,6.4614400000000005,9.503730000000001,94.4689,7.251239999999999,9.71144,24.8682,9.64552,11.9254
chr19:13212456-13212657,67.6144,45.2127,6.3495,9.50995,93.5672,7.238810000000001,9.587060000000001,24.6567,9.70149,11.8943
chr19:13212457-13212658,67.3284,44.9988,6.32711,9.51119,93.3868,7.23632,9.56219,24.6144,9.71269,11.8881
chr19:13213515-13213716,2350.97,52.7376,90.3881,369.54400000000004,226.989,43.6493,885.0110000000001,228.685,201.953,495.787
chr19:13213553-13213754,2391.75,52.3918,94.3856,409.71,249.739,48.04600000000001,970.951,242.294,229.11900000000003,532.96
chr19:13213579-13213780,2370.93,50.8719,93.1567,418.086,265.455,51.5062,989.4169999999999,245.98,236.78400000000002,536.453
chr19:13213583-13213784,2367.72,50.6381,92.9677,419.374,267.873,52.0386,992.257,246.547,237.963,536.99
chr19:13213626-13213827,2270.35,46.6281,84.9714,409.56800000000004,290.397,55.5858,969.942,244.41400000000002,235.97400000000002,517.2180000000001
chr19:13215194-13215395,241.28599999999997,53.3744,8.31841,14.4988,100.279,43.0236,6.66667,28.9279,12.6057,16.6318
chr19:13215244-13215445,295.973,72.9677,9.49254,15.5697,113.76899999999999,43.1443,6.96517,34.0473,14.4714,17.4129
chr19:13215255-13215456,307.612,78.0398,9.685319999999999,15.8134,117.15299999999999,42.9577,7.10572,35.2313,14.9465,17.4701
chr19:13215256-13215457,308.592,78.541,9.69652,15.8358,117.478,42.9266,7.123130000000001,35.3396,14.9925,17.4652
chr19:13215369-13215570,395.03,131.13299999999998,10.0124,17.444000000000003,147.231,43.2201,10.1045,44.3756,18.8719,16.1294
chr19:13215380-13215581,396.152,134.759,9.91667,17.4167,148.08,43.6169,10.4465,44.5672,18.9129,15.9241
chr19:13215381-13215582,396.254,135.088,9.907960000000001,17.4142,148.157,43.653,10.4776,44.5846,18.9167,15.9055
chr19:13229640-13229841,216.78599999999997,8.13433,8.5398,12.2662,72.607,30.8271,5.4403,24.908,12.709000000000001,5.7176599999999995
chr19:13229668-13229869,221.343,7.944030000000001,8.847010000000001,12.4266,75.8918,30.4963,5.3781099999999995,23.0684,13.7998,5.29851
chr19:13229701-13229902,218.35,7.72761,8.88682,12.3831,79.6144,29.5697,5.37935,20.9739,15.0846,4.95522
chr19:13243326-13243527,427.772,11.5448,29.2687,18.1928,34.3445,2.93284,20.0012,27.245,12.4291,9.22015
chr19:13243333-13243534,447.083,11.6231,30.5224,18.393,34.5361,2.8980099999999998,20.5933,27.6891,12.4117,9.246269999999999
chr19:13243335-13243536,452.601,11.6455,30.8806,18.4502,34.5908,2.88806,20.7624,27.8159,12.4067,9.253730000000001
chr19:13243336-13243537,455.35900000000004,11.6567,31.0597,18.4789,34.6182,2.88308,20.846999999999998,27.8794,12.4042,9.25746
chr19:13243363-13243564,522.285,11.8955,35.3371,18.9876,35.0746,2.86692,23.2015,29.2289,12.1866,9.27488
chr19:13243373-13243574,544.2,11.9577,36.7052,19.0746,35.1368,2.90423,24.0846,29.5896,12.0498,9.25
chr19:13243380-13243581,559.5409999999999,12.0012,37.6629,19.1356,35.1803,2.93035,24.7027,29.842,11.954,9.23259
chr19:13243396-13243597,594.606,12.1007,39.852,19.2749,35.2799,2.99005,26.1157,30.4192,11.7351,9.192789999999999
chr19:13243412-13243613,604.9490000000001,12.1082,40.8358,19.1803,35.0224,3.12811,27.1841,30.5522,11.5647,9.12438
chr19:13243413-13243614,605.163,12.107000000000001,40.8756,19.1704,35.0,3.13806,27.2438,30.5522,11.5547,9.1194
chr19:13243421-13243622,606.874,12.097000000000001,41.193999999999996,19.0908,34.8209,3.21766,27.7214,30.5522,11.4751,9.0796
chr19:13243424-13243625,607.516,12.0933,41.3134,19.0609,34.7537,3.2475099999999997,27.9005,30.5522,11.4453,9.064680000000001
chr19:13264417-13264618,283.842,50.0883,6.907960000000001,11.9838,79.5336,36.2774,10.3557,38.4316,20.4602,11.6567
chr19:13264435-13264636,281.02099999999996,49.5062,6.751239999999999,12.0286,78.9291,35.9192,10.4677,37.3346,20.6169,11.4328
chr19:13264437-13264638,280.70799999999997,49.4415,6.73383,12.0336,78.8619,35.8794,10.4801,37.2127,20.6343,11.408
chr19:13273675-13273876,1360.84,27.3806,31.2525,16.2575,108.90799999999999,59.5958,18.5771,90.796,23.7761,17.3047
chr19:13273739-13273940,1584.32,28.0585,38.4925,17.1281,132.204,73.1915,20.3682,103.04700000000001,23.1443,20.1729
chr19:13273741-13273942,1589.51,28.0833,38.6766,17.1505,132.945,73.5871,20.403,103.37299999999999,23.1169,20.2575
chr19:13273759-13273960,1597.1,28.3321,39.2177,17.2587,140.417,76.0348,20.4726,105.279,22.8321,20.8706
chr19:13273772-13273973,1577.52,28.5261,38.8943,17.2749,146.189,77.0858,20.3595,105.97399999999999,22.6057,21.2102
chr19:13273827-13274028,1404.91,29.2077,34.8134,17.0336,171.326,77.9104,19.9192,105.12200000000001,21.6082,22.0659
chr19:13273828-13274029,1400.15,29.2177,34.6903,17.0236,171.792,77.8595,19.9117,105.037,21.5896,22.0709
chr19:13283250-13283451,227.856,10.6368,5.98383,18.0037,38.5137,12.2674,17.6294,13.556,6.504980000000001,4.75124
chr19:13305457-13305658,110.234,134.049,1.81965,11.2886,25.2475,18.0634,7.565919999999999,14.3781,10.959000000000001,10.1803
chr19:13305495-13305696,104.279,127.337,1.8669200000000001,11.5249,24.3022,17.5435,6.998760000000001,14.709000000000001,11.9988,9.56592
chr19:13305496-13305697,104.12200000000001,127.16,1.8681599999999998,11.5311,24.2774,17.5299,6.98383,14.7177,12.0261,9.54975
chr19:13323673-13323874,194.854,55.2301,0.6119399999999999,5.2350699999999994,25.7935,17.7662,3.6343300000000003,11.4876,7.41915,5.31468
chr19:13323682-13323883,201.649,57.4689,0.701493,5.30224,26.2861,18.393,3.75746,11.7674,7.53109,5.52736
chr19:13323750-13323951,222.138,68.7463,1.7587099999999998,5.6927900000000005,29.4963,21.9714,4.434080000000001,13.8769,8.25249,7.626869999999999
chr19:13323753-13323954,220.19400000000002,68.7201,1.80348,5.70771,29.5485,21.9341,4.43035,13.9216,8.271139999999999,7.6791
chr19:13323756-13323957,218.25,68.694,1.8482599999999998,5.72264,29.6007,21.8968,4.42662,13.9664,8.2898,7.731339999999999
chr19:13323759-13323960,216.30599999999998,68.6679,1.89303,5.73756,29.653000000000002,21.8595,4.42289,14.0112,8.30846,7.783580000000001
chr19:13323768-13323969,210.47400000000002,68.5896,2.02736,5.7823400000000005,29.8097,21.7475,4.41169,14.1455,8.36443,7.9403
chr19:13323789-13323990,196.86599999999999,68.4067,2.3408,5.886819999999999,30.1754,21.4863,4.3855699999999995,14.459000000000001,8.49502,8.30597
chr19:13323790-13323991,196.218,68.398,2.3557200000000003,5.89179,30.1928,21.4739,4.38433,14.4739,8.50124,8.32338
chr19:13345485-13345686,60.541000000000004,34.2376,0.0,2.96144,16.8458,12.1269,2.7686599999999997,8.564680000000001,6.66418,2.24254
chr19:13352642-13352843,50.3159,13.842,1.0261200000000001,1.89179,16.5224,5.8781099999999995,1.20771,6.83458,5.4801,4.863180000000001
chr19:13352644-13352845,50.3607,13.8321,1.03607,1.9042299999999999,16.5796,5.91045,1.20274,6.844530000000001,5.4676599999999995,4.84826
chr19:13352652-13352853,50.0473,13.7512,1.08333,1.9527400000000001,16.7313,6.06219,1.18781,6.87935,5.38184,4.75124
chr19:13373256-13373457,73.0808,87.1331,2.9403,15.9652,30.49,14.8918,21.7301,9.57587,13.5498,4.73632
chr19:13373305-13373506,97.8333,94.4602,4.33209,17.0299,31.6604,16.7736,27.4751,10.1095,13.8644,5.99627
chr19:13373355-13373556,111.271,92.0075,5.5796,17.2886,31.9415,17.5162,31.5224,10.5037,13.7525,7.6144300000000005
chr19:13373357-13373558,111.005,91.5423,5.60945,17.2811,31.9266,17.5037,31.5622,10.5062,13.7326,7.6791
chr19:13388026-13388227,224.269,127.23899999999999,2.77612,14.3557,55.8669,60.005,10.2289,42.9229,14.9279,12.5149
chr19:13388831-13389032,101.682,95.7027,1.71393,10.4652,29.8507,28.055999999999997,5.52736,16.7624,9.97388,4.03607
chr19:13388914-13389115,119.46799999999999,104.675,2.86194,12.347000000000001,30.0299,26.4677,5.06841,19.2114,11.0796,3.4415400000000003
chr19:13388915-13389116,119.34700000000001,104.556,2.87811,12.3582,29.9938,26.3893,5.055969999999999,19.2351,11.0771,3.4415400000000003
chr19:13388935-13389136,116.934,102.16799999999999,3.20149,12.5821,29.2724,24.8221,4.8072099999999995,19.7077,11.0274,3.4415400000000003
chr19:13477360-13477561,14.6281,48.041000000000004,1.1393,6.12438,15.4104,5.76741,2.10697,6.02736,9.23259,3.94279
chr19:13477362-13477563,14.7823,48.3246,1.1417899999999999,6.136819999999999,15.4303,5.7823400000000005,2.0920400000000003,6.04478,9.25249,3.96766
chr19:13477363-13477564,14.8595,48.4664,1.14303,6.14303,15.4403,5.7898,2.08458,6.05348,9.26244,3.9801
chr19:13477389-13477590,16.8644,52.153,1.17537,6.30473,15.699000000000002,5.98383,1.89055,6.27985,9.521139999999999,4.30348
chr19:13477397-13477598,17.4813,53.2873,1.1853200000000002,6.354480000000001,15.7786,6.0435300000000005,1.83085,6.3495,9.60075,4.40299
chr19:13477408-13477609,18.0025,54.0435,1.22139,6.315919999999999,15.6978,6.06841,1.7487599999999999,6.40299,9.73259,4.444030000000001
chr19:13477415-13477616,18.2724,54.3657,1.2475100000000001,6.272390000000001,15.6107,6.07711,1.69652,6.4291,9.81965,4.45274
chr19:13477417-13477618,18.3495,54.4577,1.25498,6.25995,15.5858,6.0796,1.6815900000000001,6.43657,9.84453,4.45522
chr19:13477418-13477619,18.3881,54.5037,1.25871,6.25373,15.5734,6.08085,1.67413,6.4403,9.85697,4.4564699999999995
chr19:13539232-13539433,41.9353,38.8172,2.06095,10.2077,13.5025,7.6306,5.32711,14.7413,13.9826,4.56343
chr19:13539257-13539458,47.8321,40.1219,2.1629400000000003,10.4726,13.9739,7.842039999999999,5.44527,15.1555,13.74,5.02861
chr19:13539308-13539509,53.7425,40.01,2.40547,10.1654,14.5771,7.53234,5.50871,14.7637,12.8271,5.54726
chr19:13539309-13539510,53.6853,39.9415,2.4092,10.1418,14.5796,7.5149300000000006,5.50995,14.7301,12.8072,5.5460199999999995
chr19:13539326-13539527,52.7127,38.7786,2.47264,9.74005,14.6219,7.21891,5.53109,14.1592,12.4689,5.5248800000000005
chr19:13539334-13539535,52.255,38.2313,2.5024900000000003,9.551,14.6418,7.0796,5.54104,13.8905,12.3097,5.5149300000000006
chr19:13539345-13539546,51.6256,37.4789,2.54353,9.291039999999999,14.6692,6.88806,5.55473,13.5211,12.0908,5.50124
chr19:13539346-13539547,51.5684,37.4104,2.5472599999999996,9.26741,14.6716,6.87065,5.555969999999999,13.4876,12.0709,5.5
chr19:13541834-13542035,53.0647,62.1082,1.24876,7.7350699999999994,14.7139,7.858210000000001,1.76866,8.20025,4.60323,3.5920400000000003
chr19:13541835-13542036,53.408,62.3607,1.24876,7.75622,14.7475,7.89925,1.78358,8.21517,4.58085,3.59826
chr19:13541852-13542053,59.0012,66.4826,1.23632,8.11318,15.2351,8.5597,2.0522400000000003,8.44776,4.22139,3.7251199999999995
chr19:13541871-13542072,63.5622,69.8147,1.1417899999999999,8.49129,15.2351,9.05597,2.43035,8.54229,3.98507,3.98507
chr19:13541959-13542160,69.0684,75.1866,0.577114,9.756219999999999,13.6057,9.80348,3.64428,8.46642,3.5746300000000004,4.85697
chr19:13637452-13637653,48.5311,29.1567,0.366915,4.9676599999999995,9.771139999999999,2.97512,2.01119,6.801,8.756219999999999,4.09204
chr19:13637454-13637655,48.5659,29.1542,0.359453,4.94527,9.78607,2.95522,2.0186599999999997,6.79104,8.71642,4.1144300000000005
chr19:13637457-13637658,48.6182,29.1505,0.34825900000000004,4.91169,9.80846,2.92537,2.02985,6.77612,8.65672,4.14801
chr19:13648385-13648586,36.5771,5.51866,1.23881,5.1791,8.35572,3.9154199999999997,1.81965,5.33955,3.4626900000000003,1.92537
chr19:13648417-13648618,42.4055,5.5,1.7238799999999999,5.03607,7.98756,4.17164,1.8296,5.74005,3.75124,1.99751
chr19:13649368-13649569,36.7649,3.20149,1.10697,4.50995,15.3657,5.99627,8.52488,7.783580000000001,7.088310000000001,6.70896
chr19:13649369-13649570,36.7338,3.1952700000000003,1.1194,4.51368,15.3657,5.99627,8.52985,7.78856,7.113180000000001,6.7102
chr19:13649481-13649682,34.6331,3.7251199999999995,2.07587,5.73881,13.3856,5.27114,8.25995,8.75124,9.87065,6.91045
chr19:13693955-13694156,123.91799999999999,5.39428,9.699,14.8022,16.755,4.3718900000000005,28.3632,20.245,30.8321,20.0659
chr19:13693957-13694158,125.00200000000001,5.37935,9.75124,14.8022,16.76,4.41418,28.5398,20.3122,30.9142,20.2226
chr19:13694014-13694215,149.11700000000002,4.91667,10.8619,14.556,16.6132,5.63806,32.9515,21.9067,32.2985,24.4303
chr19:13694015-13694216,149.189,4.90672,10.8619,14.5386,16.5958,5.66045,32.9963,21.9179,32.2736,24.49
chr19:13694037-13694238,150.776,4.68781,10.8619,14.1555,16.2127,6.15299,33.9813,22.1642,31.7264,25.8035
chr19:13694038-13694239,150.84799999999998,4.67786,10.8619,14.1381,16.1953,6.17537,34.0261,22.1754,31.7015,25.8632
chr19:13694045-13694246,151.35299999999998,4.60821,10.8619,14.0162,16.0734,6.33209,34.3396,22.2537,31.5274,26.2811
chr19:13694048-13694249,151.57,4.57836,10.8619,13.9639,16.0211,6.39925,34.4739,22.2873,31.4527,26.4602
chr19:13694050-13694251,151.493,4.5597,10.842,13.9279,15.9764,6.43532,34.5373,22.2948,31.3706,26.5622
chr19:13694052-13694253,150.751,4.54478,10.7674,13.8881,15.9067,6.45274,34.5224,22.2699,31.204,26.6095
chr19:13694087-13694288,137.779,4.283580000000001,9.46144,13.1915,14.6878,6.757460000000001,34.2612,21.8346,28.2873,27.4366
chr19:13700075-13700276,156.049,103.77,4.27985,9.23134,34.2177,13.300999999999998,4.3097,10.6853,18.0771,6.50373
chr19:13700167-13700368,188.3,128.17700000000002,3.9763699999999997,11.1119,37.9813,14.790999999999999,3.54851,15.0336,15.056,7.1306
chr19:13700168-13700369,188.058,128.137,3.97139,11.1256,37.9813,14.7836,3.53358,15.0609,15.0025,7.13806
chr19:13700177-13700378,185.887,127.779,3.9266199999999998,11.2488,37.9813,14.7164,3.39925,15.3072,14.5211,7.20522
chr19:13700179-13700380,185.40400000000002,127.699,3.91667,11.2761,37.9813,14.7015,3.3694,15.3619,14.4142,7.22015
chr19:13802687-13802888,47.0336,3.59701,0.925373,11.495,11.5261,5.9403,13.2948,7.962689999999999,15.6816,16.9204
chr19:13802689-13802890,46.5684,3.58209,0.90796,11.5149,11.5709,5.9403,13.3072,7.937810000000001,15.602,16.9129
chr19:13802696-13802897,44.9403,3.52985,0.847015,11.5846,11.7276,5.9403,13.3507,7.85075,15.3234,16.8868
chr19:13828153-13828354,778.067,57.3221,6.48259,35.7488,35.6978,2.0684099999999996,83.5137,53.9938,59.8271,59.7537
chr19:13828155-13828356,785.3380000000001,57.5585,6.5398,35.9627,35.8172,2.1057200000000003,84.056,54.1455,60.1256,60.0498
chr19:13828190-13828391,912.5830000000001,61.693999999999996,7.54104,39.7065,37.9067,2.7587099999999998,93.546,56.801,65.3495,65.2301
chr19:13828191-13828392,916.2189999999999,61.8122,7.56965,39.8134,37.9664,2.77736,93.8172,56.8769,65.4988,65.3781
chr19:13828192-13828393,919.8539999999999,61.9303,7.598260000000001,39.9204,38.0261,2.79602,94.0883,56.9527,65.648,65.5261
chr19:13828193-13828394,923.49,62.0485,7.626869999999999,40.0274,38.0858,2.81468,94.3595,57.0286,65.7973,65.6741
chr19:13828194-13828395,927.1260000000001,62.1667,7.655469999999999,40.1343,38.1455,2.83333,94.6306,57.1045,65.9465,65.8221
chr19:13828200-13828401,947.735,62.8184,7.83582,40.7587,38.4739,2.94403,96.2214,57.5187,66.7836,66.6679
chr19:13828202-13828403,949.812,62.7935,7.91542,40.8582,38.4664,2.97139,96.5075,57.4813,66.8607,66.7425
chr19:13830849-13831050,389.597,11.2338,6.05224,27.5746,25.0336,7.0,66.1269,79.0784,59.1057,38.4453
chr19:13830852-13831053,384.168,11.2985,6.04478,27.2985,25.0759,6.96891,65.3669,78.6891,58.7239,38.0572
chr19:13832209-13832410,71.5634,102.76700000000001,2.73881,8.547260000000001,21.2363,6.77612,5.50871,9.02612,8.04353,9.77612
chr19:13832212-13832413,71.4776,102.07700000000001,2.75373,8.54353,21.158,6.82463,5.49378,8.996269999999999,7.998760000000001,9.6306
chr2:57724736-57724937,40.7189,39.8557,5.4427900000000005,4.79229,10.1555,82.0236,2.3694,9.65672,8.37438,3.17662
chr2:57724748-57724949,40.8085,40.5572,5.54726,4.64303,10.5734,85.0535,2.4291,9.62687,8.478860000000001,3.13184
chr2:57724757-57724958,39.9229,40.3955,5.58955,4.50249,10.9577,84.8433,2.45522,9.56592,8.37935,3.11816
chr2:57724758-57724959,39.8035,40.3619,5.59328,4.48632,11.0012,84.7649,2.45771,9.55846,8.36443,3.11692
chr2:57724759-57724960,39.6841,40.3284,5.59701,4.47015,11.0448,84.6866,2.4602,9.551,8.3495,3.11567
chr2:57724761-57724962,39.4453,40.2612,5.604480000000001,4.43781,11.1318,84.5299,2.46517,9.53607,8.31965,3.11318
chr2:57724762-57724963,39.3259,40.2276,5.60821,4.42164,11.1754,84.4515,2.46766,9.52861,8.304730000000001,3.11194
chr2:57987002-57987203,254.173,68.8483,1.0,9.36318,20.148,184.015,7.6903,14.4303,8.3694,3.9813400000000003
chr2:57987004-57987205,257.568,69.3856,1.0,9.407960000000001,20.2674,186.22400000000002,7.69527,14.5746,8.46144,4.01617
chr2:58004154-58004355,532.552,5.50373,9.18905,106.117,17.5236,6.3607,133.31799999999998,31.1642,59.8134,58.4664
chr2:58004215-58004416,551.039,5.5435300000000005,10.7799,110.759,15.9216,6.947760000000001,137.91899999999998,29.5373,59.9801,58.9067
chr2:58004216-58004417,549.868,5.54229,10.7985,110.649,15.8769,6.9527399999999995,137.796,29.4764,59.8818,58.8619
chr2:58004234-58004435,528.8009999999999,5.5199,11.1343,108.679,15.0709,7.0422899999999995,135.58,28.3794,58.1132,58.056000000000004
chr2:58004244-58004445,517.097,5.50746,11.3209,107.585,14.6231,7.092039999999999,134.34799999999998,27.7699,57.1306,57.6082
chr2:58004245-58004446,515.927,5.50622,11.3396,107.475,14.5784,7.097010000000001,134.225,27.709,57.0323,57.5634
chr2:58055320-58055521,27.3209,1.64303,2.92537,2.06468,6.9092,8.40423,2.42413,1.95025,0.177861,0.363184
chr2:58055364-58055565,32.0211,1.9154200000000001,2.9801,3.10697,6.432840000000001,8.51119,3.1915400000000003,1.9291,0.34204,0.436567
chr2:58055374-58055575,32.7799,2.02736,2.96766,3.3930300000000004,6.3830800000000005,8.56095,3.3656699999999997,1.96642,0.404229,0.436567
chr2:58055375-58055576,32.8557,2.03856,2.9664200000000003,3.42164,6.3781099999999995,8.56592,3.38308,1.97015,0.410448,0.436567
chr2:58055432-58055633,34.6766,2.7189099999999997,2.81468,5.0572099999999995,6.6194,8.888060000000001,4.33706,2.18532,0.8880600000000001,0.355721
chr2:58055444-58055645,34.6617,2.86816,2.7699,5.4005,6.75373,8.96269,4.53109,2.2301,1.00746,0.325871
chr2:58133379-58133580,102.81700000000001,83.194,0.477612,8.01741,16.5522,61.4826,9.49254,18.4328,9.3296,8.75498
chr2:58266283-58266484,43.8259,4.4005,0.8756219999999999,10.9913,8.478860000000001,48.107,8.89925,3.3967699999999996,7.66915,3.56468
chr2:58273732-58273933,1697.37,20.092,20.4602,8.92662,55.3843,453.699,13.5721,74.408,16.8035,14.806
chr2:58273737-58273938,1709.44,20.3532,20.4478,8.96393,55.8943,458.20099999999996,13.6219,74.6381,16.8408,14.949000000000002
chr2:58274055-58274256,648.317,19.1903,6.01741,14.5746,54.9789,239.02,8.68905,47.2425,10.6144,12.745
chr2:58274078-58274279,654.611,17.6455,6.818410000000001,14.402999999999999,54.3495,245.771,8.68905,45.9266,10.5572,11.7152
chr2:58274079-58274280,654.884,17.5784,6.85323,14.3955,54.3221,246.065,8.68905,45.8694,10.5547,11.6704
chr2:58274123-58274324,684.595,14.9863,8.68035,13.7189,53.4017,258.051,8.80597,43.5149,10.7376,9.57587
chr2:58274128-58274329,689.75,14.7313,8.91667,13.607000000000001,53.3271,259.33799999999997,8.83085,43.2662,10.7873,9.327110000000001
chr2:58274129-58274330,690.7810000000001,14.6803,8.96393,13.5846,53.3122,259.596,8.83582,43.2164,10.7973,9.27736
chr2:58274159-58274360,720.295,13.2351,10.3358,12.9254,52.8122,263.968,8.935319999999999,41.8209,11.1828,7.9092
chr2:58274160-58274361,721.172,13.194,10.3781,12.9042,52.7935,263.877,8.935319999999999,41.7823,11.2015,7.873130000000001
chr2:58274251-58274452,778.3739999999999,10.4938,12.2761,11.5721,49.5609,241.925,8.5398,38.8296,13.49,5.7649300000000006
chr2:58274252-58274453,778.322,10.4863,12.2587,11.5759,49.4888,241.407,8.52736,38.8022,13.5224,5.7699
chr2:58274399-58274600,681.06,11.9876,8.08955,12.1206,35.1318,181.389,6.69652,33.5236,15.8657,7.363180000000001
chr2:58274455-58274656,569.026,13.25,7.16667,11.1331,30.1007,161.389,7.126869999999999,29.9888,14.1294,6.613180000000001
chr2:58274472-58274673,523.714,13.4614,6.912939999999999,10.6045,28.8532,152.868,7.31716,28.8259,13.3893,6.2114400000000005
chr2:58274473-58274674,521.049,13.4739,6.89801,10.5734,28.7799,152.36700000000002,7.328360000000001,28.7575,13.3458,6.18781
chr2:58274479-58274680,505.056,13.5485,6.80846,10.3868,28.3396,149.359,7.395519999999999,28.346999999999998,13.0846,6.0460199999999995
chr2:58274490-58274691,475.736,13.6853,6.64428,10.0448,27.5323,143.846,7.518660000000001,27.5945,12.6057,5.78607
chr2:58274520-58274721,391.0,13.6517,6.29478,9.08458,25.9739,125.30799999999999,7.90423,25.6318,11.3445,5.1330800000000005
chr2:58274762-58274963,47.306000000000004,11.0933,3.98383,6.2960199999999995,20.7313,34.1219,12.2848,15.5759,7.7960199999999995,8.81592
chr2:58274766-58274967,47.2811,11.0833,3.89925,6.29104,20.5274,34.2313,12.3943,15.4813,7.79104,8.955219999999999
chr2:58274794-58274995,47.107,11.0137,3.30721,6.25622,19.0995,34.9975,13.1604,14.8197,7.75622,9.93035
chr2:58274798-58274999,47.0821,11.0037,3.22264,6.25124,18.8955,35.107,13.2699,14.7251,7.751239999999999,10.0697
chr2:58274800-58275001,46.9751,10.9938,3.18035,6.254980000000001,18.7948,35.1082,13.3284,14.6679,7.752489999999999,10.1542
chr2:58274809-58275010,45.5759,10.949000000000002,3.04602,6.27736,18.4478,34.5037,13.5522,14.4104,7.76368,10.5236
chr2:58274860-58275061,36.6318,10.5622,2.33458,6.49751,16.6841,30.1493,15.0709,12.9465,7.949,12.6791
chr2:58274861-58275062,36.3806,10.5448,2.32463,6.50871,16.6654,29.9938,15.1182,12.9179,7.96144,12.7251
chr2:58275232-58275433,114.65700000000001,9.98134,2.699,17.1505,15.4677,22.3172,73.1754,20.5535,36.2985,32.9403
chr2:58275263-58275464,124.376,9.92413,2.70647,16.8831,15.1965,24.5709,71.347,19.9216,36.3346,32.1219
chr2:58275265-58275466,124.545,9.92164,2.6915400000000003,16.8308,15.1791,24.7102,71.0734,19.847,36.25,32.0398
chr2:58275266-58275467,124.62899999999999,9.9204,2.68408,16.8047,15.1704,24.7799,70.9366,19.8097,36.2077,31.9988
chr2:58275267-58275468,124.714,9.91915,2.67662,16.7786,15.1617,24.8495,70.7998,19.7724,36.1654,31.9577
chr2:58275274-58275475,125.306,9.91045,2.62438,16.5958,15.1007,25.3371,69.842,19.5112,35.8694,31.6704
chr2:58275293-58275494,126.913,9.88682,2.48259,16.0995,14.9353,26.6604,67.2425,18.8022,35.0659,30.8905
chr2:58300954-58301155,271.348,4.62562,3.6791,33.3271,23.1928,10.1766,6.434080000000001,18.5721,4.0435300000000005,4.32836
chr2:58300972-58301173,279.632,4.62562,3.6567199999999995,34.4465,23.5062,10.1542,7.1505,18.6617,4.20025,4.395519999999999
